light,ght,1981.02,1430,3,0.9993
house,e,4205.26,35076,1,0.1730
fog,g,67.29,4437,1,0.0219
town,n,1649.35,21967,1,0.1083
shopping,ing,5195.71,3869,3,0.9687
dentist,t,1262.77,19221,1,0.0948
appointment,ent,5384.17,5014,3,0.7746
lunch,ch,483.15,1316,2,0.3342
parish,ish,63.16,138,3,0.3301
church,ch,483.15,1316,2,0.3342
plans,s,10528.68,55501,1,0.2737
bazaar,r,676.74,14071,1,0.0694
dusk,k,45.69,3656,1,0.0180
afternoon,on,10970.91,14811,2,0.6742
day,y,747.87,14792,1,0.0729
church,ch,483.15,1316,2,0.3342
lights,s,10528.68,55501,1,0.2737
day,y,747.87,14792,1,0.0729
crisp,p,19.47,2387,1,0.0118
Prisoners,s,10528.68,55501,1,0.2737
dock,ck,508.62,1301,2,0.3559
murder,er,5859.44,8663,2,0.6157
accident,ent,5384.17,5014,3,0.7746
accounts,s,10528.68,55501,1,0.2737
testimony,y,747.87,14792,1,0.0729
mind,nd,1183.50,3031,2,0.3554
church,ch,483.15,1316,2,0.3342
noon,on,10970.91,14811,2,0.6742
driveway,y,747.87,14792,1,0.0729
length,th,1133.83,2016,2,0.5119
turnaround,nd,1183.50,3031,2,0.3554
front,nt,2394.86,6473,2,0.3368
house,e,4205.26,35076,1,0.1730
steps,s,10528.68,55501,1,0.2737
women,n,1649.35,21967,1,0.1083
house,e,4205.26,35076,1,0.1730
search,ch,483.15,1316,2,0.3342
rooms,s,10528.68,55501,1,0.2737
closets,s,10528.68,55501,1,0.2737
rushes,s,10528.68,55501,1,0.2737
gasps,s,10528.68,55501,1,0.2737
night,ght,1981.02,1430,3,0.9993
portfolio,io,64.43,196,2,0.2992
bag,g,67.29,4437,1,0.0219
town,n,1649.35,21967,1,0.1083
lingerie,e,4205.26,35076,1,0.1730
dress,s,10528.68,55501,1,0.2737
shoes,s,10528.68,55501,1,0.2737
mink,ink,51.24,101,3,0.3659
coat,t,1262.77,19221,1,0.0948
telephoning,ing,5195.71,3869,3,0.9687
day,y,747.87,14792,1,0.0729
friend,nd,1183.50,3031,2,0.3554
equal,al,714.08,2030,2,0.3202
servant,nt,2394.86,6473,2,0.3368
sandwiches,s,10528.68,55501,1,0.2737
coffee,e,4205.26,35076,1,0.1730
place,e,4205.26,35076,1,0.1730
kitchen,n,1649.35,21967,1,0.1083
kitchen,n,1649.35,21967,1,0.1083
word,word,262.39,266,4,0.6129
sign,n,1649.35,21967,1,0.1083
guests,s,10528.68,55501,1,0.2737
truth,th,1133.83,2016,2,0.5119
years,s,10528.68,55501,1,0.2737
return,n,1649.35,21967,1,0.1083
trip,ip,335.67,854,2,0.3578
boat,t,1262.77,19221,1,0.0948
people,e,4205.26,35076,1,0.1730
habit,t,1262.77,19221,1,0.0948
night,ght,1981.02,1430,3,0.9993
cottage,e,4205.26,35076,1,0.1730
night,ght,1981.02,1430,3,0.9993
line,e,4205.26,35076,1,0.1730
conversations,s,10528.68,55501,1,0.2737
bed,d,248.58,8528,1,0.0421
plea,ea,265.11,645,2,0.3741
patience,e,4205.26,35076,1,0.1730
stab,ab,2.49,35,2,0.0648
conclusion,ion,16217.39,13163,3,0.8887
day,y,747.87,14792,1,0.0729
bottom,om,186.37,908,2,0.1868
cliff,ff,68.20,212,2,0.2928
telephone,e,4205.26,35076,1,0.1730
call,all,411.56,641,3,0.4632
night,ght,1981.02,1430,3,0.9993
habit,t,1262.77,19221,1,0.0948
path,th,1133.83,2016,2,0.5119
cottage,e,4205.26,35076,1,0.1730
walk,alk,61.72,96,3,0.4638
edge,e,4205.26,35076,1,0.1730
cliff,ff,68.20,212,2,0.2928
river,er,5859.44,8663,2,0.6157
moontrack,ck,508.62,1301,2,0.3559
mirror,r,676.74,14071,1,0.0694
sounds,s,10528.68,55501,1,0.2737
night,ght,1981.02,1430,3,0.9993
rain,n,1649.35,21967,1,0.1083
fog,g,67.29,4437,1,0.0219
rock,ck,508.62,1301,2,0.3559
misstep,step,189.91,118,4,1.0000
fisherman,man,1734.53,1673,3,0.7479
arms,s,10528.68,55501,1,0.2737
child,child,376.27,210,5,1.0000
excitement,ent,5384.17,5014,3,0.7746
release,e,4205.26,35076,1,0.1730
strain,n,1649.35,21967,1,0.1083
vigilance,e,4205.26,35076,1,0.1730
weeks,s,10528.68,55501,1,0.2737
vigilance,e,4205.26,35076,1,0.1730
will,ll,331.92,1384,2,0.2183
way,y,747.87,14792,1,0.0729
eyes,s,10528.68,55501,1,0.2737
time,e,4205.26,35076,1,0.1730
pity,ity,3572.19,3579,3,0.7200
fire,e,4205.26,35076,1,0.1730
hate,e,4205.26,35076,1,0.1730
envy,y,747.87,14792,1,0.0729
outcry,y,747.87,14792,1,0.0729
way,y,747.87,14792,1,0.0729
course,e,4205.26,35076,1,0.1730
exclamation,ion,16217.39,13163,3,0.8887
family,y,747.87,14792,1,0.0729
void,d,248.58,8528,1,0.0421
connection,ion,16217.39,13163,3,0.8887
time,e,4205.26,35076,1,0.1730
separation,ion,16217.39,13163,3,0.8887
years,s,10528.68,55501,1,0.2737
sight,ght,1981.02,1430,3,0.9993
outcry,y,747.87,14792,1,0.0729
person,on,10970.91,14811,2,0.6742
time,e,4205.26,35076,1,0.1730
scapegoat,t,1262.77,19221,1,0.0948
avoidance,e,4205.26,35076,1,0.1730
friend,nd,1183.50,3031,2,0.3554
family,y,747.87,14792,1,0.0729
sight,ght,1981.02,1430,3,0.9993
body,y,747.87,14792,1,0.0729
daughter,er,5859.44,8663,2,0.6157
country,y,747.87,14792,1,0.0729
fault,t,1262.77,19221,1,0.0948
hand,nd,1183.50,3031,2,0.3554
value,e,4205.26,35076,1,0.1730
dog,g,67.29,4437,1,0.0219
appraisal,al,714.08,2030,2,0.3202
advice,e,4205.26,35076,1,0.1730
thousands,s,10528.68,55501,1,0.2737
women,n,1649.35,21967,1,0.1083
towns,s,10528.68,55501,1,0.2737
love,e,4205.26,35076,1,0.1730
makeshifts,s,10528.68,55501,1,0.2737
decision,ion,16217.39,13163,3,0.8887
life,e,4205.26,35076,1,0.1730
height,ght,1981.02,1430,3,0.9993
self,self,39.59,34,4,0.7234
passion,ion,16217.39,13163,3,0.8887
decision,ion,16217.39,13163,3,0.8887
weeks,s,10528.68,55501,1,0.2737
search,ch,483.15,1316,2,0.3342
conclusions,s,10528.68,55501,1,0.2737
time,e,4205.26,35076,1,0.1730
cry,y,747.87,14792,1,0.0729
triumph,h,53.01,3938,1,0.0194
deliverance,e,4205.26,35076,1,0.1730
pettiness,s,10528.68,55501,1,0.2737
greed,eed,348.74,375,3,0.6708
guilt,t,1262.77,19221,1,0.0948
rest,t,1262.77,19221,1,0.0948
truth,th,1133.83,2016,2,0.5119
choice,e,4205.26,35076,1,0.1730
rest,t,1262.77,19221,1,0.0948
funeral,al,714.08,2030,2,0.3202
service,e,4205.26,35076,1,0.1730
house,e,4205.26,35076,1,0.1730
minister,er,5859.44,8663,2,0.6157
eyeglasses,s,10528.68,55501,1,0.2737
body,y,747.87,14792,1,0.0729
coffin,n,1649.35,21967,1,0.1083
doll,ll,331.92,1384,2,0.2183
stranger,er,5859.44,8663,2,0.6157
strangers,s,10528.68,55501,1,0.2737
words,s,10528.68,55501,1,0.2737
rain,n,1649.35,21967,1,0.1083
accompaniment,ent,5384.17,5014,3,0.7746
days,s,10528.68,55501,1,0.2737
rain,n,1649.35,21967,1,0.1083
ground,nd,1183.50,3031,2,0.3554
mud,d,248.58,8528,1,0.0421
burial,al,714.08,2030,2,0.3202
thought,ght,1981.02,1430,3,0.9993
mind,nd,1183.50,3031,2,0.3554
home,e,4205.26,35076,1,0.1730
morning,ing,5195.71,3869,3,0.9687
coffin,n,1649.35,21967,1,0.1083
trestles,s,10528.68,55501,1,0.2737
corner,er,5859.44,8663,2,0.6157
parlor,r,676.74,14071,1,0.0694
surface,e,4205.26,35076,1,0.1730
sheaf,f,1.79,724,1,0.0036
roses,s,10528.68,55501,1,0.2737
decency,y,747.87,14792,1,0.0729
time,e,4205.26,35076,1,0.1730
Father,er,5859.44,8663,2,0.6157
Heaven,n,1649.35,21967,1,0.1083
grief,ief,243.76,205,3,0.8577
lot,t,1262.77,19221,1,0.0948
car,r,676.74,14071,1,0.0694
hearse,e,4205.26,35076,1,0.1730
traffic,ic,699.37,733,2,0.8685
time,e,4205.26,35076,1,0.1730
building,ing,5195.71,3869,3,0.9687
music,ic,699.37,733,2,0.8685
auditorium,ium,94.64,195,3,0.3501
symbols,s,10528.68,55501,1,0.2737
faiths,s,10528.68,55501,1,0.2737
heart,t,1262.77,19221,1,0.0948
sounds,s,10528.68,55501,1,0.2737
healing,ing,5195.71,3869,3,0.9687
place,e,4205.26,35076,1,0.1730
bachelor,r,676.74,14071,1,0.0694
apartment,ent,5384.17,5014,3,0.7746
place,e,4205.26,35076,1,0.1730
eyelid,d,248.58,8528,1,0.0421
place,e,4205.26,35076,1,0.1730
studio,dio,138.63,140,3,0.7143
man,man,1734.53,1673,3,0.7479
friends,s,10528.68,55501,1,0.2737
newspaper,er,5859.44,8663,2,0.6157
people,e,4205.26,35076,1,0.1730
man,man,1734.53,1673,3,0.7479
studio,dio,138.63,140,3,0.7143
work,work,987.27,652,4,0.9408
man,man,1734.53,1673,3,0.7479
friend,nd,1183.50,3031,2,0.3554
question,ion,16217.39,13163,3,0.8887
interest,t,1262.77,19221,1,0.0948
life,e,4205.26,35076,1,0.1730
friends,s,10528.68,55501,1,0.2737
lot,t,1262.77,19221,1,0.0948
purse,e,4205.26,35076,1,0.1730
lipstick,ck,508.62,1301,2,0.3559
mouth,th,1133.83,2016,2,0.5119
image,e,4205.26,35076,1,0.1730
mirror,r,676.74,14071,1,0.0694
people,e,4205.26,35076,1,0.1730
part,t,1262.77,19221,1,0.0948
life,e,4205.26,35076,1,0.1730
gift,t,1262.77,19221,1,0.0948
words,s,10528.68,55501,1,0.2737
vanity,ity,3572.19,3579,3,0.7200
history,y,747.87,14792,1,0.0729
school,school,790.11,410,6,0.9903
school,school,790.11,410,6,0.9903
time,e,4205.26,35076,1,0.1730
town,n,1649.35,21967,1,0.1083
day,y,747.87,14792,1,0.0729
stories,s,10528.68,55501,1,0.2737
life,e,4205.26,35076,1,0.1730
lies,s,10528.68,55501,1,0.2737
tissues,s,10528.68,55501,1,0.2737
floor,r,676.74,14071,1,0.0694
man,man,1734.53,1673,3,0.7479
annoyance,e,4205.26,35076,1,0.1730
appearance,e,4205.26,35076,1,0.1730
day,y,747.87,14792,1,0.0729
kitchen,n,1649.35,21967,1,0.1083
bathroom,room,730.27,489,4,0.9279
knees,s,10528.68,55501,1,0.2737
kitchen,n,1649.35,21967,1,0.1083
floor,r,676.74,14071,1,0.0694
dresses,s,10528.68,55501,1,0.2737
stockings,s,10528.68,55501,1,0.2737
bed,d,248.58,8528,1,0.0421
exasperation,ion,16217.39,13163,3,0.8887
indignities,s,10528.68,55501,1,0.2737
respect,t,1262.77,19221,1,0.0948
respect,t,1262.77,19221,1,0.0948
view,view,371.79,232,4,0.9957
matter,er,5859.44,8663,2,0.6157
shoes,s,10528.68,55501,1,0.2737
matter,er,5859.44,8663,2,0.6157
soles,s,10528.68,55501,1,0.2737
shoe,e,4205.26,35076,1,0.1730
lot,t,1262.77,19221,1,0.0948
soles,s,10528.68,55501,1,0.2737
pair,air,702.39,569,3,0.8905
pair,air,702.39,569,3,0.8905
shoes,s,10528.68,55501,1,0.2737
outfit,t,1262.77,19221,1,0.0948
face,e,4205.26,35076,1,0.1730
matter,er,5859.44,8663,2,0.6157
jacket,t,1262.77,19221,1,0.0948
slacks,s,10528.68,55501,1,0.2737
shirt,t,1262.77,19221,1,0.0948
night,ght,1981.02,1430,3,0.9993
street,t,1262.77,19221,1,0.0948
attention,ion,16217.39,13163,3,0.8887
clothes,s,10528.68,55501,1,0.2737
flannel,el,163.38,971,2,0.1532
suit,t,1262.77,19221,1,0.0948
jacket,t,1262.77,19221,1,0.0948
feeling,ing,5195.71,3869,3,0.9687
sign,n,1649.35,21967,1,0.1083
circumstances,s,10528.68,55501,1,0.2737
meeting,ing,5195.71,3869,3,0.9687
night,ght,1981.02,1430,3,0.9993
day,y,747.87,14792,1,0.0729
feel,el,163.38,971,2,0.1532
city,ity,3572.19,3579,3,0.7200
ruins,s,10528.68,55501,1,0.2737
wall,all,411.56,641,3,0.4632
scandal,al,714.08,2030,2,0.3202
days,s,10528.68,55501,1,0.2737
taxi,i,0.07,140,1,0.0007
church,ch,483.15,1316,2,0.3342
fountain,n,1649.35,21967,1,0.1083
piazza,a,10.16,1724,1,0.0085
face,e,4205.26,35076,1,0.1730
church,ch,483.15,1316,2,0.3342
dinner,er,5859.44,8663,2,0.6157
evening,ing,5195.71,3869,3,0.9687
midnight,ght,1981.02,1430,3,0.9993
morning,ing,5195.71,3869,3,0.9687
church,ch,483.15,1316,2,0.3342
bells,s,10528.68,55501,1,0.2737
bells,s,10528.68,55501,1,0.2737
remarks,s,10528.68,55501,1,0.2737
obelisk,k,45.69,3656,1,0.0180
church,ch,483.15,1316,2,0.3342
top,top,102.43,164,3,0.4505
thing,ing,5195.71,3869,3,0.9687
religion,ion,16217.39,13163,3,0.8887
mass,s,10528.68,55501,1,0.2737
morning,ing,5195.71,3869,3,0.9687
church,ch,483.15,1316,2,0.3342
church,ch,483.15,1316,2,0.3342
place,e,4205.26,35076,1,0.1730
feeling,ing,5195.71,3869,3,0.9687
certainty,ty,1835.29,4971,2,0.3361
security,ity,3572.19,3579,3,0.7200
feeling,ing,5195.71,3869,3,0.9687
church,ch,483.15,1316,2,0.3342
fault,t,1262.77,19221,1,0.0948
temperament,ent,5384.17,5014,3,0.7746
time,e,4205.26,35076,1,0.1730
college,e,4205.26,35076,1,0.1730
tranquility,ity,3572.19,3579,3,0.7200
composure,e,4205.26,35076,1,0.1730
fact,t,1262.77,19221,1,0.0948
things,s,10528.68,55501,1,0.2737
figures,s,10528.68,55501,1,0.2737
ceiling,ing,5195.71,3869,3,0.9687
figures,s,10528.68,55501,1,0.2737
folklore,e,4205.26,35076,1,0.1730
prophets,s,10528.68,55501,1,0.2737
imagination,ion,16217.39,13163,3,0.8887
woman,man,1734.53,1673,3,0.7479
church,ch,483.15,1316,2,0.3342
atheists,s,10528.68,55501,1,0.2737
matter,er,5859.44,8663,2,0.6157
times,s,10528.68,55501,1,0.2737
ideologies,s,10528.68,55501,1,0.2737
day,y,747.87,14792,1,0.0729
day,y,747.87,14792,1,0.0729
eyes,s,10528.68,55501,1,0.2737
man,man,1734.53,1673,3,0.7479
look,ook,485.20,350,3,1.0000
enlargement,ent,5384.17,5014,3,0.7746
freedom,freedom,241.37,119,7,0.9754
thing,ing,5195.71,3869,3,0.9687
girl,girl,338.05,213,4,0.9861
church,ch,483.15,1316,2,0.3342
hour,r,676.74,14071,1,0.0694
breakfast,t,1262.77,19221,1,0.0948
stairs,s,10528.68,55501,1,0.2737
mass,s,10528.68,55501,1,0.2737
coffee,e,4205.26,35076,1,0.1730
afternoon,on,10970.91,14811,2,0.6742
daughter,er,5859.44,8663,2,0.6157
day,y,747.87,14792,1,0.0729
kind,nd,1183.50,3031,2,0.3554
thing,ing,5195.71,3869,3,0.9687
afternoon,on,10970.91,14811,2,0.6742
air,air,702.39,569,3,0.8905
people,e,4205.26,35076,1,0.1730
dignity,ity,3572.19,3579,3,0.7200
find,nd,1183.50,3031,2,0.3554
stair,air,702.39,569,3,0.8905
words,s,10528.68,55501,1,0.2737
hours,s,10528.68,55501,1,0.2737
people,e,4205.26,35076,1,0.1730
apartment,ent,5384.17,5014,3,0.7746
lady,y,747.87,14792,1,0.0729
hand,nd,1183.50,3031,2,0.3554
face,e,4205.26,35076,1,0.1730
eyes,s,10528.68,55501,1,0.2737
gestures,s,10528.68,55501,1,0.2737
things,s,10528.68,55501,1,0.2737
coffee,e,4205.26,35076,1,0.1730
party,ty,1835.29,4971,2,0.3361
biscuits,s,10528.68,55501,1,0.2737
coffee,e,4205.26,35076,1,0.1730
interpreter,er,5859.44,8663,2,0.6157
hands,s,10528.68,55501,1,0.2737
lap,p,19.47,2387,1,0.0118
spectator,r,676.74,14071,1,0.0694
tennis,s,10528.68,55501,1,0.2737
game,e,4205.26,35076,1,0.1730
ball,all,411.56,641,3,0.4632
head,head,549.26,451,4,0.7567
interest,t,1262.77,19221,1,0.0948
woman,man,1734.53,1673,3,0.7479
nephew,ew,80.81,311,2,0.2365
boy,y,747.87,14792,1,0.0729
lumber,er,5859.44,8663,2,0.6157
mill,ll,331.92,1384,2,0.2183
unemployment,ent,5384.17,5014,3,0.7746
railway,y,747.87,14792,1,0.0729
year,year,746.64,644,4,0.7204
boy,y,747.87,14792,1,0.0729
bush,h,53.01,3938,1,0.0194
boxcar,r,676.74,14071,1,0.0694
countrymen,n,1649.35,21967,1,0.1083
boxcars,s,10528.68,55501,1,0.2737
bush,h,53.01,3938,1,0.0194
boxcar,r,676.74,14071,1,0.0694
experience,e,4205.26,35076,1,0.1730
boxcars,s,10528.68,55501,1,0.2737
woman,man,1734.53,1673,3,0.7479
nephew,ew,80.81,311,2,0.2365
boxcar,r,676.74,14071,1,0.0694
man,man,1734.53,1673,3,0.7479
country,y,747.87,14792,1,0.0729
nephew,ew,80.81,311,2,0.2365
news,s,10528.68,55501,1,0.2737
woman,man,1734.53,1673,3,0.7479
eyes,s,10528.68,55501,1,0.2737
intellectual,al,714.08,2030,2,0.3202
vision,ion,16217.39,13163,3,0.8887
thousands,s,10528.68,55501,1,0.2737
day,y,747.87,14792,1,0.0729
sun,n,1649.35,21967,1,0.1083
sky,y,747.87,14792,1,0.0729
thing,ing,5195.71,3869,3,0.9687
garden,n,1649.35,21967,1,0.1083
confirmation,ion,16217.39,13163,3,0.8887
serenity,ity,3572.19,3579,3,0.7200
flush,h,53.01,3938,1,0.0194
face,e,4205.26,35076,1,0.1730
enchantment,ent,5384.17,5014,3,0.7746
eyes,s,10528.68,55501,1,0.2737
doctor,r,676.74,14071,1,0.0694
man,man,1734.53,1673,3,0.7479
assistance,e,4205.26,35076,1,0.1730
doctors,s,10528.68,55501,1,0.2737
rulers,s,10528.68,55501,1,0.2737
world,world,1225.60,688,5,0.9942
saint,nt,2394.86,6473,2,0.3368
saint,nt,2394.86,6473,2,0.3368
importance,e,4205.26,35076,1,0.1730
lady,y,747.87,14792,1,0.0729
discontent,ent,5384.17,5014,3,0.7746
cardinals,s,10528.68,55501,1,0.2737
splendor,r,676.74,14071,1,0.0694
intellect,t,1262.77,19221,1,0.0948
changes,s,10528.68,55501,1,0.2737
end,nd,1183.50,3031,2,0.3554
regime,e,4205.26,35076,1,0.1730
Jobs,s,10528.68,55501,1,0.2737
faces,s,10528.68,55501,1,0.2737
eye,e,4205.26,35076,1,0.1730
women,n,1649.35,21967,1,0.1083
family,y,747.87,14792,1,0.0729
eyes,s,10528.68,55501,1,0.2737
face,e,4205.26,35076,1,0.1730
eyes,s,10528.68,55501,1,0.2737
look,ook,485.20,350,3,1.0000
warmth,th,1133.83,2016,2,0.5119
happiness,s,10528.68,55501,1,0.2737
wonder,er,5859.44,8663,2,0.6157
flame,e,4205.26,35076,1,0.1730
tone,e,4205.26,35076,1,0.1730
night,ght,1981.02,1430,3,0.9993
direction,ion,16217.39,13163,3,0.8887
lodge,e,4205.26,35076,1,0.1730
flesh,flesh,94.96,53,5,1.0000
night,ght,1981.02,1430,3,0.9993
hill,ll,331.92,1384,2,0.2183
flageolet,t,1262.77,19221,1,0.0948
lips,s,10528.68,55501,1,0.2737
fashion,ion,16217.39,13163,3,0.8887
back,ck,508.62,1301,2,0.3559
head,head,549.26,451,4,0.7567
contempt,t,1262.77,19221,1,0.0948
night,ght,1981.02,1430,3,0.9993
disdain,n,1649.35,21967,1,0.1083
indifference,e,4205.26,35076,1,0.1730
looks,s,10528.68,55501,1,0.2737
fashion,ion,16217.39,13163,3,0.8887
destination,ion,16217.39,13163,3,0.8887
spirits,s,10528.68,55501,1,0.2737
company,y,747.87,14792,1,0.0729
time,e,4205.26,35076,1,0.1730
breath,th,1133.83,2016,2,0.5119
heart,t,1262.77,19221,1,0.0948
suit,t,1262.77,19221,1,0.0948
presences,s,10528.68,55501,1,0.2737
metabolism,ism,656.49,520,3,0.9107
breath,th,1133.83,2016,2,0.5119
eyes,s,10528.68,55501,1,0.2737
face,e,4205.26,35076,1,0.1730
head,head,549.26,451,4,0.7567
images,s,10528.68,55501,1,0.2737
times,s,10528.68,55501,1,0.2737
eyeballs,s,10528.68,55501,1,0.2737
thumbs,s,10528.68,55501,1,0.2737
back,ck,508.62,1301,2,0.3559
notice,e,4205.26,35076,1,0.1730
cry,y,747.87,14792,1,0.0729
neck,ck,508.62,1301,2,0.3559
direction,ion,16217.39,13163,3,0.8887
way,y,747.87,14792,1,0.0729
end,nd,1183.50,3031,2,0.3554
camp,amp,90.65,101,3,0.6474
Elsewhere,e,4205.26,35076,1,0.1730
others,s,10528.68,55501,1,0.2737
women,n,1649.35,21967,1,0.1083
lodges,s,10528.68,55501,1,0.2737
clusters,s,10528.68,55501,1,0.2737
bed,d,248.58,8528,1,0.0421
husband,nd,1183.50,3031,2,0.3554
entrance,e,4205.26,35076,1,0.1730
way,y,747.87,14792,1,0.0729
lodge,e,4205.26,35076,1,0.1730
commotion,ion,16217.39,13163,3,0.8887
sound,nd,1183.50,3031,2,0.3554
voices,s,10528.68,55501,1,0.2737
trees,s,10528.68,55501,1,0.2737
lodge,e,4205.26,35076,1,0.1730
body,y,747.87,14792,1,0.0729
wife,e,4205.26,35076,1,0.1730
dread,ead,521.65,596,3,0.6314
insult,t,1262.77,19221,1,0.0948
scorn,n,1649.35,21967,1,0.1083
voice,e,4205.26,35076,1,0.1730
father,er,5859.44,8663,2,0.6157
harm,rm,170.71,869,2,0.1788
man,man,1734.53,1673,3,0.7479
bed,d,248.58,8528,1,0.0421
shame,e,4205.26,35076,1,0.1730
girl,girl,338.05,213,4,0.9861
anger,er,5859.44,8663,2,0.6157
wolf,lf,24.09,126,2,0.1740
den,n,1649.35,21967,1,0.1083
knife,e,4205.26,35076,1,0.1730
hides,s,10528.68,55501,1,0.2737
lodge,e,4205.26,35076,1,0.1730
knife,e,4205.26,35076,1,0.1730
side,e,4205.26,35076,1,0.1730
wickedness,s,10528.68,55501,1,0.2737
child,child,376.27,210,5,1.0000
woman,man,1734.53,1673,3,0.7479
lodge,e,4205.26,35076,1,0.1730
hunger,er,5859.44,8663,2,0.6157
animal,al,714.08,2030,2,0.3202
voice,e,4205.26,35076,1,0.1730
girl,girl,338.05,213,4,0.9861
upright,ght,1981.02,1430,3,0.9993
bearing,ing,5195.71,3869,3,0.9687
knife,e,4205.26,35076,1,0.1730
spirit,t,1262.77,19221,1,0.0948
boys,s,10528.68,55501,1,0.2737
woman,man,1734.53,1673,3,0.7479
battle,e,4205.26,35076,1,0.1730
evil,l,137.39,6340,1,0.0313
women,n,1649.35,21967,1,0.1083
voices,s,10528.68,55501,1,0.2737
knot,t,1262.77,19221,1,0.0948
threats,s,10528.68,55501,1,0.2737
indignation,ion,16217.39,13163,3,0.8887
anger,er,5859.44,8663,2,0.6157
sticks,s,10528.68,55501,1,0.2737
girl,girl,338.05,213,4,0.9861
sticks,s,10528.68,55501,1,0.2737
shower,er,5859.44,8663,2,0.6157
flesh,flesh,94.96,53,5,1.0000
points,s,10528.68,55501,1,0.2737
pain,n,1649.35,21967,1,0.1083
thighs,s,10528.68,55501,1,0.2737
embodiment,ent,5384.17,5014,3,0.7746
evil,l,137.39,6340,1,0.0313
words,s,10528.68,55501,1,0.2737
sticks,s,10528.68,55501,1,0.2737
defiance,e,4205.26,35076,1,0.1730
youth,th,1133.83,2016,2,0.5119
bullhide,e,4205.26,35076,1,0.1730
whip,hip,677.43,646,3,0.7564
lodges,s,10528.68,55501,1,0.2737
pack,ck,508.62,1301,2,0.3559
dogs,s,10528.68,55501,1,0.2737
noise,e,4205.26,35076,1,0.1730
whip,hip,677.43,646,3,0.7564
heads,s,10528.68,55501,1,0.2737
flight,ght,1981.02,1430,3,0.9993
whip,hip,677.43,646,3,0.7564
daughter,er,5859.44,8663,2,0.6157
demons,s,10528.68,55501,1,0.2737
husband,nd,1183.50,3031,2,0.3554
man,man,1734.53,1673,3,0.7479
whip,hip,677.43,646,3,0.7564
hand,nd,1183.50,3031,2,0.3554
hovel,el,163.38,971,2,0.1532
man,man,1734.53,1673,3,0.7479
body,y,747.87,14792,1,0.0729
women,n,1649.35,21967,1,0.1083
daughter,er,5859.44,8663,2,0.6157
wife,e,4205.26,35076,1,0.1730
sin,n,1649.35,21967,1,0.1083
shame,e,4205.26,35076,1,0.1730
man,man,1734.53,1673,3,0.7479
fury,y,747.87,14792,1,0.0729
darkness,s,10528.68,55501,1,0.2737
lodge,e,4205.26,35076,1,0.1730
stupor,r,676.74,14071,1,0.0694
thing,ing,5195.71,3869,3,0.9687
wolves,s,10528.68,55501,1,0.2737
nakedness,s,10528.68,55501,1,0.2737
odor,r,676.74,14071,1,0.0694
whisky,y,747.87,14792,1,0.0729
spirits,s,10528.68,55501,1,0.2737
brain,n,1649.35,21967,1,0.1083
man,man,1734.53,1673,3,0.7479
curses,s,10528.68,55501,1,0.2737
spirits,s,10528.68,55501,1,0.2737
daughter,er,5859.44,8663,2,0.6157
talons,s,10528.68,55501,1,0.2737
fingers,s,10528.68,55501,1,0.2737
hair,air,702.39,569,3,0.8905
trees,s,10528.68,55501,1,0.2737
moon,on,10970.91,14811,2,0.6742
arms,s,10528.68,55501,1,0.2737
spruce,e,4205.26,35076,1,0.1730
back,ck,508.62,1301,2,0.3559
whip,hip,677.43,646,3,0.7564
air,air,702.39,569,3,0.8905
arc,arc,55.45,40,3,1.0000
flesh,flesh,94.96,53,5,1.0000
sound,nd,1183.50,3031,2,0.3554
demons,s,10528.68,55501,1,0.2737
shoulders,s,10528.68,55501,1,0.2737
eyes,s,10528.68,55501,1,0.2737
delineaments,s,10528.68,55501,1,0.2737
bark,rk,245.57,904,2,0.2473
face,e,4205.26,35076,1,0.1730
father,er,5859.44,8663,2,0.6157
pain,n,1649.35,21967,1,0.1083
joy,y,747.87,14792,1,0.0729
flesh,flesh,94.96,53,5,1.0000
name,e,4205.26,35076,1,0.1730
tracings,s,10528.68,55501,1,0.2737
tree,e,4205.26,35076,1,0.1730
breath,th,1133.83,2016,2,0.5119
face,e,4205.26,35076,1,0.1730
time,e,4205.26,35076,1,0.1730
edges,s,10528.68,55501,1,0.2737
bark,rk,245.57,904,2,0.2473
lash,h,53.01,3938,1,0.0194
father,er,5859.44,8663,2,0.6157
monosyllables,s,10528.68,55501,1,0.2737
words,s,10528.68,55501,1,0.2737
meaning,ing,5195.71,3869,3,0.9687
sounds,s,10528.68,55501,1,0.2737
animal,al,714.08,2030,2,0.3202
rage,e,4205.26,35076,1,0.1730
despair,air,702.39,569,3,0.8905
lash,h,53.01,3938,1,0.0194
air,air,702.39,569,3,0.8905
voice,e,4205.26,35076,1,0.1730
shame,e,4205.26,35076,1,0.1730
line,e,4205.26,35076,1,0.1730
whip,hip,677.43,646,3,0.7564
anger,er,5859.44,8663,2,0.6157
whine,e,4205.26,35076,1,0.1730
girl,girl,338.05,213,4,0.9861
shoulders,s,10528.68,55501,1,0.2737
arms,s,10528.68,55501,1,0.2737
blows,s,10528.68,55501,1,0.2737
demons,s,10528.68,55501,1,0.2737
trees,s,10528.68,55501,1,0.2737
shadows,s,10528.68,55501,1,0.2737
hollow,ow,360.62,657,2,0.4996
ground,nd,1183.50,3031,2,0.3554
stone,e,4205.26,35076,1,0.1730
center,er,5859.44,8663,2,0.6157
madness,s,10528.68,55501,1,0.2737
heart,t,1262.77,19221,1,0.0948
while,e,4205.26,35076,1,0.1730
men,n,1649.35,21967,1,0.1083
