minutes,m,556.08,12755,1,0.0629
tub,t,480.78,11860,1,0.0585
head,hea,1016.18,1085,3,0.6756
virtues,vi,330.22,945,2,0.3181
vices,vi,330.22,945,2,0.3181
sort,s,1671.65,22115,1,0.1091
imagination,imag,371.78,231,4,1.0000
sound,s,1671.65,22115,1,0.1091
effects,eff,949.61,685,3,1.0000
color,co,4975.83,9717,2,0.4661
hour,ho,866.22,2324,2,0.3393
watch,wa,1046.08,2806,2,0.3393
Time,Time,37.02,23,4,1.0000
hour,ho,866.22,2324,2,0.3393
eyes,eye,755.53,545,3,1.0000
swarms,s,1671.65,22115,1,0.1091
bees,b,293.02,9259,1,0.0457
job,job,253.18,297,3,0.6149
monstrosity,mo,661.36,2771,2,0.2172
determination,de,1405.16,3728,2,0.3431
room,room,516.77,421,4,0.7627
door,door,603.64,380,4,0.9870
water,wa,1046.08,2806,2,0.3393
shower,s,1671.65,22115,1,0.1091
water,wa,1046.08,2806,2,0.3393
shower,s,1671.65,22115,1,0.1091
miles,m,556.08,12755,1,0.0629
minutes,m,556.08,12755,1,0.0629
scene,s,1671.65,22115,1,0.1091
scene,s,1671.65,22115,1,0.1091
cars,c,1485.46,20847,1,0.1028
curb,c,1485.46,20847,1,0.1028
police,p,1293.57,19454,1,0.0959
radio,radi,397.48,269,4,0.9181
cars,c,1485.46,20847,1,0.1028
Lights,Li,12.21,33,2,0.3367
house,house,899.13,522,5,0.9613
grounds,grou,926.47,743,4,0.7748
gravel,gr,590.19,1668,2,0.3221
path,p,1293.57,19454,1,0.0959
house,house,899.13,522,5,0.9613
pool,p,1293.57,19454,1,0.0959
officers,offic,906.63,507,5,0.9980
couple,co,4975.83,9717,2,0.4661
men,me,842.21,3127,2,0.2452
cement,c,1485.46,20847,1,0.1028
area,area,871.05,552,4,0.9805
pool,p,1293.57,19454,1,0.0959
end,en,246.86,1366,2,0.1645
cabana,c,1485.46,20847,1,0.1028
surface,s,1671.65,22115,1,0.1091
lavender,la,384.05,1605,2,0.2178
patches,p,1293.57,19454,1,0.0959
lather,la,384.05,1605,2,0.2178
yards,yar,145.13,118,3,0.8872
group,grou,926.47,743,4,0.7748
men,me,842.21,3127,2,0.2452
body,bo,588.47,2227,2,0.2405
face,fac,866.47,1337,3,0.4675
patch,p,1293.57,19454,1,0.0959
dichondra,di,856.76,2911,2,0.2679
question,qu,962.38,876,2,1.0000
friends,friend,593.50,305,6,1.0000
years,year,2550.98,1590,4,0.9969
call,c,1485.46,20847,1,0.1028
police,p,1293.57,19454,1,0.0959
couple,co,4975.83,9717,2,0.4661
minutes,m,556.08,12755,1,0.0629
police,p,1293.57,19454,1,0.0959
car,c,1485.46,20847,1,0.1028
minutes,m,556.08,12755,1,0.0629
minutes,m,556.08,12755,1,0.0629
scene,s,1671.65,22115,1,0.1091
addition,a,424.71,11147,1,0.0550
man,ma,1471.28,4133,2,0.3240
partner,p,1293.57,19454,1,0.0959
agency,age,444.21,445,3,0.7201
executive,ex,659.09,2232,2,0.2688
account,a,424.71,11147,1,0.0550
session,s,1671.65,22115,1,0.1091
conference,co,4975.83,9717,2,0.4661
campaign,c,1485.46,20847,1,0.1028
soap,s,1671.65,22115,1,0.1091
angle,a,424.71,11147,1,0.0550
stuff,s,1671.65,22115,1,0.1091
space,s,1671.65,22115,1,0.1091
exploration,exp,671.78,1040,3,0.4659
gunk,g,91.68,5179,1,0.0255
secret,s,1671.65,22115,1,0.1091
angle,a,424.71,11147,1,0.0550
policy,p,1293.57,19454,1,0.0959
secrecy,s,1671.65,22115,1,0.1091
ingredient,in,3186.16,4317,2,0.6718
men,me,842.21,3127,2,0.2452
formula,for,1005.67,1170,3,0.6200
body,bo,588.47,2227,2,0.2405
Deputy,De,12.75,42,2,0.2763
coroner,co,4975.83,9717,2,0.4661
pile,p,1293.57,19454,1,0.0959
suds,s,1671.65,22115,1,0.1091
Accident,A,0.12,189,1,0.0009
murder,m,556.08,12755,1,0.0629
suicide,s,1671.65,22115,1,0.1091
pick,p,1293.57,19454,1,0.0959
murder,m,556.08,12755,1,0.0629
couple,co,4975.83,9717,2,0.4661
minutes,m,556.08,12755,1,0.0629
water,wa,1046.08,2806,2,0.3393
pole,p,1293.57,19454,1,0.0959
locker,lo,190.03,1129,2,0.1532
people,people,1628.73,837,6,1.0000
purpose,p,1293.57,19454,1,0.0959
education,education,396.04,172,9,1.0000
living,li,1111.12,2730,2,0.3705
education,education,396.04,172,9,1.0000
kinds,kind,483.39,344,4,0.8731
dividends,di,856.76,2911,2,0.2679
wool,wo,976.45,2711,2,0.3279
eyes,eye,755.53,545,3,1.0000
affair,a,424.71,11147,1,0.0550
wife,wife,365.34,227,4,1.0000
professor,pro,3070.59,3461,3,0.6400
classics,c,1485.46,20847,1,0.1028
classics,c,1485.46,20847,1,0.1028
people,people,1628.73,837,6,1.0000
people,people,1628.73,837,6,1.0000
marriage,ma,1471.28,4133,2,0.3240
undercurrent,un,552.11,874,2,0.5750
incest,in,3186.16,4317,2,0.6718
shops,s,1671.65,22115,1,0.1091
arrangement,a,424.71,11147,1,0.0550
hours,ho,866.22,2324,2,0.3393
day,day,799.54,1022,3,0.5643
rest,re,3892.93,6004,2,0.5902
time,time,2865.93,1816,4,0.9806
activities,acti,750.67,602,4,0.7748
man,ma,1471.28,4133,2,0.3240
college,co,4975.83,9717,2,0.4661
studio,s,1671.65,22115,1,0.1091
courtyard,co,4975.83,9717,2,0.4661
flowers,f,367.70,10372,1,0.0511
plants,pla,2111.36,1754,3,0.8683
sun,s,1671.65,22115,1,0.1091
years,year,2550.98,1590,4,0.9969
college,co,4975.83,9717,2,0.4661
city,c,1485.46,20847,1,0.1028
art,a,424.71,11147,1,0.0550
colony,co,4975.83,9717,2,0.4661
job,job,253.18,297,3,0.6149
care,c,1485.46,20847,1,0.1028
expenses,expe,751.81,697,4,0.6702
time,time,2865.93,1816,4,0.9806
arrangement,a,424.71,11147,1,0.0550
city,c,1485.46,20847,1,0.1028
gaiety,ga,140.56,814,2,0.1572
spirit,s,1671.65,22115,1,0.1091
celebration,c,1485.46,20847,1,0.1028
romance,r,353.73,10173,1,0.0502
air,a,424.71,11147,1,0.0550
walk,wa,1046.08,2806,2,0.3393
adventure,a,424.71,11147,1,0.0550
pair,p,1293.57,19454,1,0.0959
eyes,eye,755.53,545,3,1.0000
corner,co,4975.83,9717,2,0.4661
faces,fac,866.47,1337,3,0.4675
people,people,1628.73,837,6,1.0000
expectation,expe,751.81,697,4,0.6702
fun,f,367.70,10372,1,0.0511
pleasure,p,1293.57,19454,1,0.0959
costumes,co,4975.83,9717,2,0.4661
faces,fac,866.47,1337,3,0.4675
masks,ma,1471.28,4133,2,0.3240
difference,di,856.76,2911,2,0.2679
ages,age,444.21,445,3,0.7201
women,wo,976.45,2711,2,0.3279
blood,b,293.02,9259,1,0.0457
years,year,2550.98,1590,4,0.9969
morning,mo,661.36,2771,2,0.2172
store,s,1671.65,22115,1,0.1091
woman,wo,976.45,2711,2,0.3279
combination,co,4975.83,9717,2,0.4661
years,year,2550.98,1590,4,0.9969
time,time,2865.93,1816,4,0.9806
woman,wo,976.45,2711,2,0.3279
sex,s,1671.65,22115,1,0.1091
contour,co,4975.83,9717,2,0.4661
face,fac,866.47,1337,3,0.4675
smile,s,1671.65,22115,1,0.1091
sunshine,s,1671.65,22115,1,0.1091
way,wa,1046.08,2806,2,0.3393
head,hea,1016.18,1085,3,0.6756
way,wa,1046.08,2806,2,0.3393
legs,le,379.75,1596,2,0.2166
kind,kind,483.39,344,4,0.8731
wine,win,286.51,493,3,0.4192
appetite,app,736.65,652,3,0.8150
calf,c,1485.46,20847,1,0.1028
ankle,a,424.71,11147,1,0.0550
aspects,a,424.71,11147,1,0.0550
artist,a,424.71,11147,1,0.0550
body,bo,588.47,2227,2,0.2405
artist,a,424.71,11147,1,0.0550
scientists,s,1671.65,22115,1,0.1091
bone,bo,588.47,2227,2,0.2405
body,bo,588.47,2227,2,0.2405
artist,a,424.71,11147,1,0.0550
ankle,a,424.71,11147,1,0.0550
calf,c,1485.46,20847,1,0.1028
bosom,bo,588.47,2227,2,0.2405
eye,eye,755.53,545,3,1.0000
clothes,c,1485.46,20847,1,0.1028
way,wa,1046.08,2806,2,0.3393
antique,a,424.71,11147,1,0.0550
store,s,1671.65,22115,1,0.1091
eyes,eye,755.53,545,3,1.0000
surge,s,1671.65,22115,1,0.1091
color,co,4975.83,9717,2,0.4661
neck,ne,291.26,1012,2,0.2620
cheeks,c,1485.46,20847,1,0.1028
marriage,ma,1471.28,4133,2,0.3240
man,ma,1471.28,4133,2,0.3240
age,age,444.21,445,3,0.7201
back,ba,506.46,2066,2,0.2231
glass,glass,223.97,125,5,1.0000
door,door,603.64,380,4,0.9870
form,for,1005.67,1170,3,0.6200
light,li,1111.12,2730,2,0.3705
outlines,out,363.46,269,3,0.9746
body,bo,588.47,2227,2,0.2405
body,bo,588.47,2227,2,0.2405
artist,a,424.71,11147,1,0.0550
affairs,a,424.71,11147,1,0.0550
heart,hea,1016.18,1085,3,0.6756
man,ma,1471.28,4133,2,0.3240
woman,wo,976.45,2711,2,0.3279
instance,in,3186.16,4317,2,0.6718
distance,dis,876.95,1357,3,0.4662
store,s,1671.65,22115,1,0.1091
hours,ho,866.22,2324,2,0.3393
looking,lo,190.03,1129,2,0.1532
eyes,eye,755.53,545,3,1.0000
painter,p,1293.57,19454,1,0.0959
model,mo,661.36,2771,2,0.2172
feelings,fee,416.24,599,3,0.5013
thinking,thin,1036.65,736,4,0.8751
head,hea,1016.18,1085,3,0.6756
attraction,att,721.93,670,3,0.7773
relationship,re,3892.93,6004,2,0.5902
eyes,eye,755.53,545,3,1.0000
air,a,424.71,11147,1,0.0550
message,me,842.21,3127,2,0.2452
fingers,f,367.70,10372,1,0.0511
air,a,424.71,11147,1,0.0550
charge,c,1485.46,20847,1,0.1028
electricity,ele,509.86,439,3,0.8378
woman,wo,976.45,2711,2,0.3279
age,age,444.21,445,3,0.7201
mystery,m,556.08,12755,1,0.0629
pace,p,1293.57,19454,1,0.0959
signs,s,1671.65,22115,1,0.1091
joys,jo,212.52,483,2,0.4005
measure,me,842.21,3127,2,0.2452
security,s,1671.65,22115,1,0.1091
men,me,842.21,3127,2,0.2452
father,fa,866.39,2860,2,0.2757
women,wo,976.45,2711,2,0.3279
father,fa,866.39,2860,2,0.2757
fixations,f,367.70,10372,1,0.0511
weeks,week,690.68,437,4,0.9820
partners,p,1293.57,19454,1,0.0959
day,day,799.54,1022,3,0.5643
bride,b,293.02,9259,1,0.0457
store,s,1671.65,22115,1,0.1091
front,f,367.70,10372,1,0.0511
indisposition,in,3186.16,4317,2,0.6718
flush,f,367.70,10372,1,0.0511
neck,ne,291.26,1012,2,0.2620
cheeks,c,1485.46,20847,1,0.1028
store,s,1671.65,22115,1,0.1091
lights,li,1111.12,2730,2,0.3705
depth,de,1405.16,3728,2,0.3431
antiques,a,424.71,11147,1,0.0550
heels,he,413.66,1606,2,0.2345
office,offic,906.63,507,5,0.9980
rear,re,3892.93,6004,2,0.5902
seat,s,1671.65,22115,1,0.1091
desk,de,1405.16,3728,2,0.3431
palms,p,1293.57,19454,1,0.0959
fingers,f,367.70,10372,1,0.0511
desk,de,1405.16,3728,2,0.3431
gesture,g,91.68,5179,1,0.0255
look,lo,190.03,1129,2,0.1532
eyes,eye,755.53,545,3,1.0000
time,time,2865.93,1816,4,0.9806
likelihood,li,1111.12,2730,2,0.3705
customers,c,1485.46,20847,1,0.1028
hour,ho,866.22,2324,2,0.3393
palms,p,1293.57,19454,1,0.0959
horsehair,ho,866.22,2324,2,0.3393
sofa,s,1671.65,22115,1,0.1091
wall,wa,1046.08,2806,2,0.3393
neck,ne,291.26,1012,2,0.2620
arms,a,424.71,11147,1,0.0550
crush,c,1485.46,20847,1,0.1028
mouth,mo,661.36,2771,2,0.2172
thoughts,t,480.78,11860,1,0.0585
door,door,603.64,380,4,0.9870
bolt,bo,588.47,2227,2,0.2405
rear,re,3892.93,6004,2,0.5902
couch,co,4975.83,9717,2,0.4661
door,door,603.64,380,4,0.9870
business,business,867.90,395,8,1.0000
lights,li,1111.12,2730,2,0.3705
man,ma,1471.28,4133,2,0.3240
way,wa,1046.08,2806,2,0.3393
education,education,396.04,172,9,1.0000
pass,p,1293.57,19454,1,0.0959
hand,hand,1276.67,807,4,0.9829
air,a,424.71,11147,1,0.0550
nephew,ne,291.26,1012,2,0.2620
blood,b,293.02,9259,1,0.0457
nephew,ne,291.26,1012,2,0.2620
way,wa,1046.08,2806,2,0.3393
passes,p,1293.57,19454,1,0.0959
college,co,4975.83,9717,2,0.4661
poem,p,1293.57,19454,1,0.0959
lit,li,1111.12,2730,2,0.3705
class,c,1485.46,20847,1,0.1028
century,c,1485.46,20847,1,0.1028
poets,p,1293.57,19454,1,0.0959
days,day,799.54,1022,3,0.5643
poems,p,1293.57,19454,1,0.0959
story,s,1671.65,22115,1,0.1091
verse,ve,107.43,539,2,0.1814
boys,bo,588.47,2227,2,0.2405
corkers,co,4975.83,9717,2,0.4661
knowledge,knowledge,329.27,143,9,1.0000
lot,lo,190.03,1129,2,0.1532
people,people,1628.73,837,6,1.0000
streets,s,1671.65,22115,1,0.1091
costumes,co,4975.83,9717,2,0.4661
masks,ma,1471.28,4133,2,0.3240
ball,ba,506.46,2066,2,0.2231
romance,r,353.73,10173,1,0.0502
flirtation,f,367.70,10372,1,0.0511
pass,p,1293.57,19454,1,0.0959
pass,p,1293.57,19454,1,0.0959
louse,lo,190.03,1129,2,0.1532
rendezvous,re,3892.93,6004,2,0.5902
evening,even,512.04,325,4,0.9789
street,s,1671.65,22115,1,0.1091
date,d,403.56,10866,1,0.0536
size,s,1671.65,22115,1,0.1091
clothes,c,1485.46,20847,1,0.1028
costume,co,4975.83,9717,2,0.4661
veil,ve,107.43,539,2,0.1814
mask,ma,1471.28,4133,2,0.3240
wife,wife,365.34,227,4,1.0000
throat,t,480.78,11860,1,0.0585
dividends,di,856.76,2911,2,0.2679
investment,in,3186.16,4317,2,0.6718
education,education,396.04,172,9,1.0000
day,day,799.54,1022,3,0.5643
store,s,1671.65,22115,1,0.1091
morning,mo,661.36,2771,2,0.2172
attitude,att,721.93,670,3,0.7773
word,wor,2330.89,2135,3,0.7875
advances,a,424.71,11147,1,0.0550
wife,wife,365.34,227,4,1.0000
work,wor,2330.89,2135,3,0.7875
hour,ho,866.22,2324,2,0.3393
day,day,799.54,1022,3,0.5643
days,day,799.54,1022,3,0.5643
dinner,di,856.76,2911,2,0.2679
restaurant,re,3892.93,6004,2,0.5902
costume,co,4975.83,9717,2,0.4661
date,d,403.56,10866,1,0.0536
jalopy,ja,41.72,214,2,0.1774
street,s,1671.65,22115,1,0.1091
car,c,1485.46,20847,1,0.1028
shadows,s,1671.65,22115,1,0.1091
rendezvous,re,3892.93,6004,2,0.5902
corner,co,4975.83,9717,2,0.4661
corner,co,4975.83,9717,2,0.4661
view,view,383.05,238,4,1.0000
minutes,m,556.08,12755,1,0.0629
car,c,1485.46,20847,1,0.1028
figure,figure,472.86,244,6,0.9959
corner,co,4975.83,9717,2,0.4661
figure,figure,472.86,244,6,0.9959
clothes,c,1485.46,20847,1,0.1028
hand,hand,1276.67,807,4,0.9829
parasol,p,1293.57,19454,1,0.0959
indication,in,3186.16,4317,2,0.6718
rain,r,353.73,10173,1,0.0502
darkness,d,403.56,10866,1,0.0536
waters,wa,1046.08,2806,2,0.3393
words,wor,2330.89,2135,3,0.7875
face,fac,866.47,1337,3,0.4675
bitch,b,293.02,9259,1,0.0457
bitch,b,293.02,9259,1,0.0457
husband,husband,303.60,146,7,1.0000
pass,p,1293.57,19454,1,0.0959
nephew,ne,291.26,1012,2,0.2620
postcard,p,1293.57,19454,1,0.0959
myth,m,556.08,12755,1,0.0629
book,bo,588.47,2227,2,0.2405
margin,ma,1471.28,4133,2,0.3240
interpretation,in,3186.16,4317,2,0.6718
creation,c,1485.46,20847,1,0.1028
fingertips,f,367.70,10372,1,0.0511
names,name,553.65,345,4,0.9971
bars,ba,506.46,2066,2,0.2231
address,a,424.71,11147,1,0.0550
bars,ba,506.46,2066,2,0.2231
book,bo,588.47,2227,2,0.2405
drawer,d,403.56,10866,1,0.0536
code,co,4975.83,9717,2,0.4661
sex,s,1671.65,22115,1,0.1091
interest,in,3186.16,4317,2,0.6718
card,c,1485.46,20847,1,0.1028
introduction,in,3186.16,4317,2,0.6718
muse,m,556.08,12755,1,0.0629
line,li,1111.12,2730,2,0.3705
man,ma,1471.28,4133,2,0.3240
palazzos,p,1293.57,19454,1,0.0959
laugh,la,384.05,1605,2,0.2178
line,li,1111.12,2730,2,0.3705
wax,wa,1046.08,2806,2,0.3393
tape,t,480.78,11860,1,0.0585
mind,m,556.08,12755,1,0.0629
postcard,p,1293.57,19454,1,0.0959
letter,letter,494.26,254,6,1.0000
friend,friend,593.50,305,6,1.0000
poet,p,1293.57,19454,1,0.0959
friend,friend,593.50,305,6,1.0000
days,day,799.54,1022,3,0.5643
dactyls,d,403.56,10866,1,0.0536
table,t,480.78,11860,1,0.0585
hand,hand,1276.67,807,4,0.9829
voice,voice,460.48,257,5,1.0000
voice,voice,460.48,257,5,1.0000
guilt,g,91.68,5179,1,0.0255
weeks,week,690.68,437,4,0.9820
months,mo,661.36,2771,2,0.2172
pension,p,1293.57,19454,1,0.0959
week,week,690.68,437,4,0.9820
poems,p,1293.57,19454,1,0.0959
century,c,1485.46,20847,1,0.1028
class,c,1485.46,20847,1,0.1028
preparation,pr,1651.62,5408,2,0.2780
summer,s,1671.65,22115,1,0.1091
fingers,f,367.70,10372,1,0.0511
line,li,1111.12,2730,2,0.3705
menace,me,842.21,3127,2,0.2452
fates,fa,866.39,2860,2,0.2757
witches,w,233.71,8269,1,0.0408
point,p,1293.57,19454,1,0.0959
witches,w,233.71,8269,1,0.0408
morning,mo,661.36,2771,2,0.2172
sun,s,1671.65,22115,1,0.1091
warmth,wa,1046.08,2806,2,0.3393
spot,s,1671.65,22115,1,0.1091
grass,gr,590.19,1668,2,0.3221
girl,girl,556.94,350,4,0.9887
sweater,s,1671.65,22115,1,0.1091
skirt,s,1671.65,22115,1,0.1091
yards,yar,145.13,118,3,0.8872
heart,hea,1016.18,1085,3,0.6756
heart,hea,1016.18,1085,3,0.6756
feeling,fee,416.24,599,3,0.5013
fact,fac,866.47,1337,3,0.4675
being,b,293.02,9259,1,0.0457
sight,s,1671.65,22115,1,0.1091
blanket,b,293.02,9259,1,0.0457
park,p,1293.57,19454,1,0.0959
scene,s,1671.65,22115,1,0.1091
spell,s,1671.65,22115,1,0.1091
blanket,b,293.02,9259,1,0.0457
ballet,ba,506.46,2066,2,0.2231
dancer,d,403.56,10866,1,0.0536
night,night,815.25,455,5,1.0000
bars,ba,506.46,2066,2,0.2231
bed,b,293.02,9259,1,0.0457
boys,bo,588.47,2227,2,0.2405
sex,s,1671.65,22115,1,0.1091
beers,b,293.02,9259,1,0.0457
bed,b,293.02,9259,1,0.0457
man,ma,1471.28,4133,2,0.3240
lot,lo,190.03,1129,2,0.1532
money,mo,661.36,2771,2,0.2172
Ballet,Ba,3.01,21,2,0.1304
dancer,d,403.56,10866,1,0.0536
Protests,Pro,43.16,48,3,0.6486
tears,t,480.78,11860,1,0.0585
dancer,d,403.56,10866,1,0.0536
poet,p,1293.57,19454,1,0.0959
conjugation,co,4975.83,9717,2,0.4661
blanket,b,293.02,9259,1,0.0457
job,job,253.18,297,3,0.6149
matter,ma,1471.28,4133,2,0.3240
fact,fac,866.47,1337,3,0.4675
park,p,1293.57,19454,1,0.0959
part,p,1293.57,19454,1,0.0959
night,night,815.25,455,5,1.0000
mornings,mo,661.36,2771,2,0.2172
summer,s,1671.65,22115,1,0.1091
dew,de,1405.16,3728,2,0.3431
bed,b,293.02,9259,1,0.0457
terms,t,480.78,11860,1,0.0585
blanket,b,293.02,9259,1,0.0457
morning,mo,661.36,2771,2,0.2172
naps,na,256.13,949,2,0.2457
hosts,ho,866.22,2324,2,0.3393
night,night,815.25,455,5,1.0000
jobs,job,253.18,297,3,0.6149
rooms,room,516.77,421,4,0.7627
possessions,p,1293.57,19454,1,0.0959
sun,s,1671.65,22115,1,0.1091
fawn,fa,866.39,2860,2,0.2757
hair,ha,428.74,1635,2,0.2387
eyes,eye,755.53,545,3,1.0000
might,m,556.08,12755,1,0.0629
reward,re,3892.93,6004,2,0.5902
end,en,246.86,1366,2,0.1645
search,s,1671.65,22115,1,0.1091
truth,tr,636.83,2622,2,0.2211
reunion,re,3892.93,6004,2,0.5902
art,a,424.71,11147,1,0.0550
poetry,p,1293.57,19454,1,0.0959
night,night,815.25,455,5,1.0000
marijuana,ma,1471.28,4133,2,0.3240
eyes,eye,755.53,545,3,1.0000
advice,a,424.71,11147,1,0.0550
voice,voice,460.48,257,5,1.0000
poems,p,1293.57,19454,1,0.0959
fact,fac,866.47,1337,3,0.4675
contrary,co,4975.83,9717,2,0.4661
head,hea,1016.18,1085,3,0.6756
hair,ha,428.74,1635,2,0.2387
eyes,eye,755.53,545,3,1.0000
glimpse,g,91.68,5179,1,0.0255
faith,fa,866.39,2860,2,0.2757
day,day,799.54,1022,3,0.5643
woman,wo,976.45,2711,2,0.3279
days,day,799.54,1022,3,0.5643
whereabouts,w,233.71,8269,1,0.0408
suitcase,s,1671.65,22115,1,0.1091
husband,husband,303.60,146,7,1.0000
train,tra,748.72,1190,3,0.4539
while,w,233.71,8269,1,0.0408
arm,a,424.71,11147,1,0.0550
drink,d,403.56,10866,1,0.0536
train,tra,748.72,1190,3,0.4539
hours,ho,866.22,2324,2,0.3393
morning,mo,661.36,2771,2,0.2172
girl,girl,556.94,350,4,0.9887
address,a,424.71,11147,1,0.0550
foundling,fo,377.16,1887,2,0.1819
husband,husband,303.60,146,7,1.0000
hour,ho,866.22,2324,2,0.3393
length,le,379.75,1596,2,0.2166
knight,kn,107.89,344,2,0.2855
presence,pr,1651.62,5408,2,0.2780
grass,gr,590.19,1668,2,0.3221
power,p,1293.57,19454,1,0.0959
freedom,f,367.70,10372,1,0.0511
tedium,t,480.78,11860,1,0.0585
needs,need,424.89,264,4,1.0000
hotels,ho,866.22,2324,2,0.3393
meaning,me,842.21,3127,2,0.2452
nature,nat,360.83,497,3,0.5237
angels,a,424.71,11147,1,0.0550
suitcase,s,1671.65,22115,1,0.1091
suitcase,s,1671.65,22115,1,0.1091
sun,s,1671.65,22115,1,0.1091
midday,m,556.08,12755,1,0.0629
head,hea,1016.18,1085,3,0.6756
dashboard,d,403.56,10866,1,0.0536
car,c,1485.46,20847,1,0.1028
dream,d,403.56,10866,1,0.0536
face,fac,866.47,1337,3,0.4675
grass,gr,590.19,1668,2,0.3221
nose,no,112.88,630,2,0.1631
nose,no,112.88,630,2,0.1631
fingers,f,367.70,10372,1,0.0511
hair,ha,428.74,1635,2,0.2387
forehead,for,1005.67,1170,3,0.6200
legs,le,379.75,1596,2,0.2166
minutes,m,556.08,12755,1,0.0629
desk,de,1405.16,3728,2,0.3431
pension,p,1293.57,19454,1,0.0959
tears,t,480.78,11860,1,0.0585
hotel,ho,866.22,2324,2,0.3393
form,for,1005.67,1170,3,0.6200
bath,ba,506.46,2066,2,0.2231
world,wor,2330.89,2135,3,0.7875
hotels,ho,866.22,2324,2,0.3393
pensions,p,1293.57,19454,1,0.0959
cities,c,1485.46,20847,1,0.1028
world,wor,2330.89,2135,3,0.7875
sister,s,1671.65,22115,1,0.1091
years,year,2550.98,1590,4,0.9969
hair,ha,428.74,1635,2,0.2387
Families,Fa,11.25,38,2,0.2695
bath,ba,506.46,2066,2,0.2231
bath,ba,506.46,2066,2,0.2231
room,room,516.77,421,4,0.7627
word,wor,2330.89,2135,3,0.7875
door,door,603.64,380,4,0.9870
beauty,b,293.02,9259,1,0.0457
bath,ba,506.46,2066,2,0.2231
beauty,b,293.02,9259,1,0.0457
dinner,di,856.76,2911,2,0.2679
bath,ba,506.46,2066,2,0.2231
water,wa,1046.08,2806,2,0.3393
way,wa,1046.08,2806,2,0.3393
dinner,di,856.76,2911,2,0.2679
time,time,2865.93,1816,4,0.9806
day,day,799.54,1022,3,0.5643
thing,thing,1135.65,683,5,0.9280
mirror,m,556.08,12755,1,0.0629
eyes,eye,755.53,545,3,1.0000
bath,ba,506.46,2066,2,0.2231
part,p,1293.57,19454,1,0.0959
sun,s,1671.65,22115,1,0.1091
tan,t,480.78,11860,1,0.0585
muscles,m,556.08,12755,1,0.0629
minutes,m,556.08,12755,1,0.0629
tub,t,480.78,11860,1,0.0585
gallery,ga,140.56,814,2,0.1572
room,room,516.77,421,4,0.7627
place,pla,2111.36,1754,3,0.8683
waitress,wa,1046.08,2806,2,0.3393
love,love,310.62,193,4,1.0000
note,not,129.94,243,3,0.3857
sheets,s,1671.65,22115,1,0.1091
maid,ma,1471.28,4133,2,0.3240
girl,girl,556.94,350,4,0.9887
table,t,480.78,11860,1,0.0585
license,li,1111.12,2730,2,0.3705
life,li,1111.12,2730,2,0.3705
napkin,na,256.13,949,2,0.2457
beauty,b,293.02,9259,1,0.0457
badinage,ba,506.46,2066,2,0.2231
country,co,4975.83,9717,2,0.4661
girl,girl,556.94,350,4,0.9887
deference,de,1405.16,3728,2,0.3431
acknowledgement,a,424.71,11147,1,0.0550
effort,eff,949.61,685,3,1.0000
skirt,s,1671.65,22115,1,0.1091
cashmere,c,1485.46,20847,1,0.1028
sweater,s,1671.65,22115,1,0.1091
brassiere,b,293.02,9259,1,0.0457
hair,ha,428.74,1635,2,0.2387
shoulders,s,1671.65,22115,1,0.1091
eyes,eye,755.53,545,3,1.0000
summer,s,1671.65,22115,1,0.1091
day,day,799.54,1022,3,0.5643
face,fac,866.47,1337,3,0.4675
face,fac,866.47,1337,3,0.4675
lip,li,1111.12,2730,2,0.3705
salve,s,1671.65,22115,1,0.1091
lips,li,1111.12,2730,2,0.3705
result,re,3892.93,6004,2,0.5902
grace,gr,590.19,1668,2,0.3221
modesty,mo,661.36,2771,2,0.2172
evening,even,512.04,325,4,0.9789
use,use,522.46,395,3,0.9541
bath,ba,506.46,2066,2,0.2231
voice,voice,460.48,257,5,1.0000
coolnesses,co,4975.83,9717,2,0.4661
intelligence,in,3186.16,4317,2,0.6718
control,co,4975.83,9717,2,0.4661
love,love,310.62,193,4,1.0000
Soup,So,1.60,23,2,0.0634
morning,mo,661.36,2771,2,0.2172
veal,ve,107.43,539,2,0.1814
cutlets,c,1485.46,20847,1,0.1028
Wine,W,0.02,83,1,0.0004
poems,p,1293.57,19454,1,0.0959
afternoon,a,424.71,11147,1,0.0550
Fruit,F,0.07,141,1,0.0007
compote,co,4975.83,9717,2,0.4661
smile,s,1671.65,22115,1,0.1091
room,room,516.77,421,4,0.7627
books,bo,588.47,2227,2,0.2405
windows,window,338.59,174,6,1.0000
terrace,t,480.78,11860,1,0.0585
fire,f,367.70,10372,1,0.0511
motto,mo,661.36,2771,2,0.2172
triplet,tr,636.83,2622,2,0.2211
books,bo,588.47,2227,2,0.2405
calfskin,c,1485.46,20847,1,0.1028
schnapps,s,1671.65,22115,1,0.1091
bottle,bo,588.47,2227,2,0.2405
gold,go,128.73,779,2,0.1504
glasses,glass,223.97,125,5,1.0000
maids,ma,1471.28,4133,2,0.3240
afternoon,a,424.71,11147,1,0.0550
girls,girl,556.94,350,4,0.9887
poppyseed,p,1293.57,19454,1,0.0959
name,name,553.65,345,4,0.9971
times,time,2865.93,1816,4,0.9806
poem,p,1293.57,19454,1,0.0959
voice,voice,460.48,257,5,1.0000
bass,ba,506.46,2066,2,0.2231
notes,not,129.94,243,3,0.3857
platforms,pla,2111.36,1754,3,0.8683
auditorium,a,424.71,11147,1,0.0550
nights,night,815.25,455,5,1.0000
voice,voice,460.48,257,5,1.0000
