Ngram,Count,KneserNey_Prob
"इनकार कर दिया है",401,0.20988341943404662
"बनते हैं । </s>",401,0.9999874329818673
"ऐलान कर दिया है",401,0.5733248751559157
"सामना कर रहे हैं",401,0.898950462848077
"मुझे उम्मीद है कि",401,0.9990487792251099
"को अपने कब्जे में",401,0.9999991705201676
"के फैसले के बाद",401,0.5057826161324277
"भी दिया गया है",401,0.6161630981943219
"दे सकती है ।",401,0.7978954840275774
"कार्रवाई की गई ।",401,0.4170738366817424
"उन्होंने कहा कि भाजपा",401,0.016083589012738517
"विशेषज्ञ डॉ . </s>",401,0.999999994891214
"थाना क्षेत्र के एक",400,0.20142049072149204
"महिला की मौत हो",400,0.7382859393030059
"कयास लगाए जा रहे",400,0.9997606947639837
"की दूसरी लहर के",400,0.3490407896500758
"अफरा - तफरी मच",400,0.6135342607487811
"ने मामले की जांच",400,0.39406487081740205
"<s> कोरोना वायरस से",400,0.12742852671312802
"ले लिया था ।",400,0.7694342944381607
"<s> हिमाचल प्रदेश के",400,0.4041445330376148
"चाहती थी । </s>",400,0.9999951481178896
"कोई लेना - देना",399,0.9999972391919281
"<s> जगह - जगह",399,0.9999994027864183
"ने कहा कि हमें",399,0.006481453821113294
"है कि जब तक",399,0.3508592154479322
"नाम दिया गया है",399,0.6939901736505172
"जांच की जाएगी ।",399,0.8424539956543748
"प्रधानमंत्री अटल बिहारी वाजपेयी",399,0.9469396682042878
"जिक्र करते हुए कहा",399,0.725893130296946
"झटके महसूस किए गए",399,0.9999981311216868
"नहीं लिया । </s>",399,0.9999966276719783
"ने राहत की सांस",398,0.9990733928486746
"आ चुकी है ।",398,0.7222689305352469
"भारत की तरफ से",398,0.9996563924647439
"<s> लोकसभा चुनाव के",398,0.33543555166056377
"ने कहा कि दिल्ली",398,0.0064649428684759895
"<s> इंडियन प्रीमियर लीग",398,0.9999999666152909
"की गयी . </s>",398,0.9999999234209106
"ने अपने - अपने",398,0.9999361583517579
"मामला प्रकाश में आया",398,0.9222111141944203
"कांग्रेस नेता राहुल गांधी",398,0.9999986301098907
"होने के बाद ही",398,0.053583173775921054
"<s> बैठक के दौरान",397,0.5362966140032697
"करना पड़ा था ।",397,0.7344805270687141
"का उपयोग किया जाता",397,0.3604447879203086
"आग लगा दी ।",397,0.5271058867562369
"रखते हैं . </s>",397,0.9999532560309173
"चपेट में ले लिया",397,0.8963404448998925
"की कोशिश की तो",397,0.06884063213711326
"उन्होंने कहा कि राज्य",397,0.015922157144231317
"पूरी होने के बाद",397,0.9988531104676678
"पर पूरी तरह से",397,0.8190373480660967
"है कि इस तरह",397,0.09122370398505986
"है कि आने वाले",397,0.9998101735716152
"शुरू हो गया था",397,0.10453078211771148
"<s> निरीक्षण के दौरान",396,0.809099665639009
"प्रभारी डॉ . </s>",396,0.9999999948267091
"चपेट में आ गया",396,0.2686458257957874
"नहीं कर सकता है",396,0.3056209937534
"डाउनलोड करने के लिए",396,0.7255935951749181
"किया जाए . </s>",396,0.9998922122004358
"के लोगों के साथ",396,0.2268030203233678
"गंभीर बनी हुई है",396,0.9996801426440443
"प्रसाद ने बताया कि",396,0.9999185506506799
"पलट गया । </s>",396,0.9999962147571384
"<s> इसका मतलब है",396,0.49505951332997944
"जताते हुए कहा कि",396,0.8306638107213241
"एक - एक कर",395,0.22269505738998008
"लगाई जाएगी । </s>",395,0.9999859823028525
"तय किया गया है",395,0.508233242262116
"विकल्प है । </s>",395,0.9999891314229965
"ने ट्वीट करते हुए",395,0.9999991354230666
"नहीं किया है .",395,0.1753914522889866
"जांच के आदेश दिए",395,0.6222883914559058
"का नुकसान हुआ है",395,0.7184047773897425
"पेट्रोल और डीजल की",395,0.44179715841217965
"के पास है ।",395,0.7555357266093992
"निभा रहे हैं ।",394,0.7547528669898197
"रूप में की गई",394,0.5901567819291198
"काम करते थे ।",394,0.732464393570089
"शिकायत दर्ज कराई है",394,0.3734207345259435
"बात करें तो इसमें",394,0.17099185399002012
"पाती है । </s>",394,0.9999891038377756
"दर्ज किए गए हैं",394,0.46795783555734305
"<s> पिछले कुछ दिनों",394,0.33525592085304773
"दुकान है । </s>",394,0.9999891038377756
"<s> इसके बाद वे",394,0.020438285214720964
"करने के लिए कई",394,0.012500142898960755
"काबू पाया । </s>",394,0.9999999967976455
"खुलासा किया है ।",394,0.4909732641385132
"जीता है । </s>",394,0.9999891038377756
"मुख्यमंत्री ममता बनर्जी ने",393,0.5035407336056202
"स्थान पर रहे ।",393,0.8189145502142916
"की कोई कमी नहीं",393,0.9998617836694828
"बिग बॉस के घर",393,0.9090310969830427
"के साथ है ।",393,0.7403274436299666
"बनाया जाता है ।",393,0.7011573659646065
"हो जाता है तो",393,0.05515752507650307
"ग्रामीणों का कहना है",393,0.820021744214158
"नहीं मिल पा रही",393,0.37332380009893124
"की चेतावनी दी है",393,0.4389420529382382
"पार्टी के वरिष्ठ नेता",393,0.800720150078402
"का आग्रह किया है",393,0.33227243701612963
"की सराहना करते हुए",392,0.8780323410776217
"भी की है ।",392,0.7612432234900528
"के लिए ऑनलाइन आवेदन",392,0.7753245893975856
"बधाई दी है ।",392,0.817439845064581
"लौट रहा था ।",392,0.8988045730667513
"कोरोना वायरस के चलते",392,0.0970576860523629
"एक दूसरे के साथ",392,0.4474617793236067
"दिए जाते हैं ।",392,0.8274817621774128
"लगाए थे । </s>",392,0.9999948096243385
"<s> केंद्र सरकार के",392,0.17071099940189763
"में बताने जा रहे",392,0.9998714659242819
"देश है । </s>",392,0.9999890482451113
"उठा सकते हैं ।",392,0.800523326803093
"वाली थी । </s>",392,0.9999950490998873
"बढ़ रही है ।",392,0.8653629715357571
"चपेट में आ गए",392,0.2659419922458451
"प्रयास करें । </s>",391,0.9999883522965802
"के प्रधानमंत्री नरेंद्र मोदी",391,0.9999999891875943
"रहने की संभावना है",391,0.8828520250366215
"आ जाती है ।",391,0.6645438717560349
"पोस्टमार्टम के लिए भेजा",391,0.20562602664985755
"मिश्रा ने कहा कि",391,0.9126082982436305
"एक दर्जन से अधिक",391,0.7658724769183762
"के एक मामले में",391,0.9998229040624546
"की तलाश की जा",391,0.8012849836660331
"है कि वह अपने",391,0.1485090117386432
"करना पड़ा . </s>",391,0.9999998283125029
"के दौरान कहा कि",391,0.7645075241632047
"नहीं थे . </s>",391,0.9999675894504153
"करने वाली है ।",391,0.7568960165277856
"के एक अस्पताल में",391,0.9998706159823556
"पर क्लिक करें ।",391,0.7098984257605121
"पुलिस ने कहा कि",391,0.7970293494304396
"दो लोगों की मौत",391,0.8098946909979731
"हिरासत में भेज दिया",391,0.9999210044661307
"इस्तेमाल किया जा सकता",391,0.5579743308014975
"<s> उन्होंने दावा किया",390,0.9999986831904205
"यह भी कहा है",390,0.1023172695719628
"<s> इस दौरान एक",390,0.034156239417160054
"पत्र लिखा है ।",390,0.8184917392728056
"से हो रहा है",390,0.9321267951113
"कार्य चल रहा है",390,0.827032786122183
"शासन की ओर से",390,0.9996248328847183
"<s> दिल्ली के मुख्यमंत्री",390,0.4462326733198986
"आउट हुए । </s>",390,0.9999999991104291
"भाजपा के वरिष्ठ नेता",390,0.909448936336819
"उपलब्ध है . </s>",390,0.9999515193735445
"भी शामिल थे ।",390,0.8134921028744135
"था । "" </s>",390,0.9999998832526443
"की जांच कर रहे",390,0.21852582243415275
"के अधिकारियों के साथ",390,0.4861034461016668
"जागरूक किया । </s>",390,0.9999954222379506
"रह सकते हैं ।",390,0.7386760778833146
"में कोरोना वायरस का",390,0.10486725174361827
"इसकी जानकारी दी ।",389,0.5088419540899192
"खिलाफ मामला दर्ज किया",389,0.3907335398531072
"तैयारी कर ली है",389,0.7215636603878177
"बना ली । </s>",389,0.9999999991545856
"होने का अनुमान है",389,0.7611287027841239
"लगा दी थी ।",389,0.7453435228383553
"अनुमति देता है ।",389,0.904292245942874
"घेर लिया । </s>",389,0.9999965409797411
"का फैसला लिया गया",389,0.21445306293669633
"की ओर से कोई",389,0.02409454627687811
"<s> पिछले 24 घंटे",389,0.5904044982283896
"खेल रहे हैं ।",389,0.6550180662784466
"होने वाले विधानसभा चुनाव",389,0.734582436307925
"पर डॉ . </s>",389,0.9999999947336164
"देखा जाता है ।",389,0.5509187001018486
"अधिकारियों के साथ बैठक",389,0.56858853477512
"में इस तरह के",388,0.3482163840614617
"<s> इस फिल्म को",388,0.12246323924780025
"कर देती है ।",388,0.6803801232615587
"कोरोना संक्रमितों की संख्या",388,0.7804679872143125
"योगी आदित्यनाथ ने कहा",388,0.504577055317313
"पहुंच चुकी है ।",388,0.7731084273150967
"प्रकाश में आया है",388,0.8458680341519365
"<s> उन्होंने ट्वीट किया",388,0.5000766839797572
"लक्ष्य रखा गया है",388,0.7970359243415054
"की गईं । </s>",388,0.9999999978939814
"में पिछले 24 घंटों",388,0.46181294574295
"मौजूद रहेंगे । </s>",388,0.9999824626257341
"में लगी है ।",388,0.7891648505261182
"प्रदान किया । </s>",388,0.999995398641239
"यह बात सामने आई",387,0.8339149190384018
"पा सकते हैं ।",387,0.7817734782263577
"बन सकती है ।",387,0.8171760094216696
"निधन हो गया है",387,0.17213525618806846
"कहा कि जब तक",387,0.4448791940527597
"से लड़ने के लिए",387,0.999998283679058
"कोरोना महामारी के कारण",387,0.24776460069593007
"काम करेगा । </s>",387,0.99997585621304
"फैसला लिया । </s>",387,0.9999965231036675
"रुपए की लागत से",387,0.9994818990054929
"कार्य कर रहे हैं",387,0.7415503955890831
"चर्चा हो रही है",387,0.8802520378434836
"पॉजिटिव पाए गए हैं",387,0.5725026246913144
"गये है । </s>",386,0.9999888780105793
"में इलाज के दौरान",386,0.4952384310549474
"को बार - बार",386,0.9999996762324505
"नहीं होते । </s>",386,0.9999999859518576
"<s> एक यूजर ने",386,0.9999990689024599
"में हो रहा है",386,0.922580255731825
"के राष्ट्रीय अध्यक्ष अमित",386,0.28228800678894056
"तलाश कर रहे हैं",386,0.7595251160603672
"भी किया था ।",386,0.728291625769932
"फीसदी है । </s>",386,0.9999888780105793
"सुप्रीम कोर्ट के फैसले",386,0.2778583988318161
"सामने आई है कि",386,0.14675663264391683
"करने की योजना बना",386,0.2975252943277753
"बंद रहेंगे । </s>",386,0.9999823717585099
"में कमी आई है",385,0.87973066814678
"में किया जाएगा ।",385,0.8682664244510714
"को जेल भेज दिया",385,0.9999306883880698
"2017 - 18 में",385,0.5388202563738146
"कांग्रेस के पूर्व अध्यक्ष",385,0.7022534815737989
"नहीं दी है ।",385,0.8147381091564458
"लगाते हैं । </s>",385,0.9999869107161787
"विनिमय दर का नवीनतम",385,0.9999962066782747
"दर का नवीनतम अपडेट",385,0.9999999932878371
"का नवीनतम अपडेट .",385,0.9999967799918198
"नवीनतम अपडेट . </s>",385,0.9999995372843632
"तैयार हैं . </s>",385,0.9999517990760368
"मदद मिलती है ।",385,0.7348395749388671
"का . . .",385,0.9256026603741541
"पहुंच गए थे ।",385,0.8390418462519842
"एक है . </s>",385,0.9999508897550191
"कहा कि किसी भी",385,0.804792456753732
"निर्देश दिया है कि",385,0.26060479411814746
"विभाग की तरफ से",385,0.9996447901323846
"हो गए हैं और",385,0.0596021677405962
"जांच चल रही है",385,0.9992807179782716
"की थीं । </s>",384,0.9999920727357997
"पर प्रकाश डाला ।",384,0.7808843524418191
"में कहा गया था",384,0.06941155878046652
"के खिलाफ रिपोर्ट दर्ज",384,0.9999966223437845
"style "" text -",384,0.9999970025935925
"से की है ।",384,0.8616240707337327
"पूर्व प्रधानमंत्री अटल बिहारी",384,0.999998809133269
"मीडिया रिपोर्ट के मुताबिक",384,0.5897841758844541
"करने का काम किया",384,0.3627042198895906
"माना जा सकता है",384,0.8622051068073743
"पसंद किया जा रहा",384,0.9991177014380168
"<s> दिल्ली पुलिस ने",383,0.4388396137436798
"नहीं हूं । </s>",383,0.9998947786584962
"दी जा चुकी है",383,0.8578723654541708
"उसकी हत्या कर दी",383,0.9311901546962292
"में जुटे हुए हैं",383,0.8205825720417578
"की ओर से भी",383,0.023705053309582443
"वन विभाग की टीम",383,0.7832327417888777
"<s> सूत्रों ने कहा",383,0.31878665117917526
"आ जाएगा । </s>",383,0.9999859706549622
"सोशल मीडिया पर खूब",383,0.04468795071115044
"तैयारी कर रहा है",383,0.8000998686180543
"घायल हो गए हैं",383,0.07988595835401398
"करने के बाद ही",383,0.07867505830551311
"की मौत की खबर",383,0.3563489004380656
"<s> कुछ दिनों पहले",383,0.500527901387748
"को भी शामिल किया",383,0.7678811183967176
"ने मामला दर्ज कर",383,0.8030358671306348
"अदालत में पेश किया",383,0.6659307219831752
"फांसी लगाकर आत्महत्या कर",382,0.8891197470648144
"बाहर से आने वाले",382,0.8072251890104382
"कर रही थीं ।",382,0.734684955070942
"इस्तेमाल किया गया है",382,0.5648529726439088
"किसी भी कीमत पर",382,0.9999968167523919
"पार्टी की ओर से",382,0.9996169759817806
"पड़ी थी । </s>",382,0.9999949194951724
"लिए प्रेरित किया ।",382,0.5623382066190522
"नुकसान हो रहा है",382,0.926298128696452
"तय की गई है",382,0.6615305900563527
"मीटर की दूरी पर",382,0.8348108716907366
"ने किया था ।",382,0.75487742265056
"निकल गए । </s>",382,0.9999967877061511
"<s> आपको बता दे",381,0.05778441904143548
"में हिस्सा लेने के",381,0.4910241397815379
"जवाब देने के लिए",381,0.999232269019921
"मिलना चाहिए । </s>",381,0.99996894850406
"परेशानी होती है ।",381,0.8595730073765997
"बनता जा रहा है",381,0.9997582885550224
"आदि ने बताया कि",381,0.9999153439833839
"पीएम नरेंद्र मोदी ने",381,0.3832498451703911
"<s> इसके अलावा इस",381,0.050522469992510186
"मिल सकते हैं ।",381,0.8342591469004718
"बच्चे हैं । </s>",381,0.999986773295876
"जन्म दिया । </s>",381,0.9999946963675892
"रखा जाए । </s>",381,0.9999822991475137
"करती हूं । </s>",380,0.9020601906455168
"से हुई है ।",380,0.784254315817083
"<s> लॉकडाउन के दौरान",380,0.369613615299834
"नहीं की जाएगी ।",380,0.9060169014854415
"के इर्द - गिर्द",380,0.9999967289965013
"<s> कम से कम",380,0.9999997975142352
"भी करते हैं ।",380,0.7318441486664431
"में शिकायत दर्ज कराई",380,0.6203235928891471
"की गई है कि",380,0.02509791851729864
"प्रसाद ने कहा कि",380,0.9191037679867572
"फरार है । </s>",380,0.99998870240022
"नहीं किया गया था",379,0.09563957679415261
"<s> ग्रामीणों का कहना",379,0.7265825564481844
"सत्ता में आने के",379,0.6912977996059716
"में सफल रहे ।",379,0.6048455753596124
"भी किया गया है",379,0.28742838066661075
"में रहेंगे । </s>",379,0.9999820461709362
"को जिला अस्पताल में",379,0.510399653776273
"समर्थन किया । </s>",379,0.9999952893741444
"भी कहना है कि",379,0.9999722274955363
"चौहान ने बताया कि",379,0.999914897249787
"का सामना करने के",378,0.530018252660288
"<s> देश भर में",378,0.7541129443552491
"जुटे हुए हैं ।",378,0.8407592369307485
"की सूचना दी ।",378,0.528804985264535
"पर काम करता है",378,0.8389012224803734
"हो जाता है कि",378,0.053188304694704
"कहा कि इस तरह",378,0.13628380579586036
"में किया गया है",378,0.24400407738396118
"में डा . </s>",378,0.9999999880213398
"देना चाहिए . </s>",378,0.999910388490114
"का निर्माण किया गया",378,0.2661814788233434
"देता हूं । </s>",378,0.9998933868418096
"तिवारी ने कहा कि",378,0.9462723998662937
"की साफ - सफाई",378,0.9994433082429299
"ऐसा लग रहा है",378,0.6131287514308581
"हुए कहा कि इस",377,0.053653513169372065
"बारे में पूछा गया",377,0.5299326025160382
"करने का आश्वासन दिया",377,0.9509356776186645
"भाजपा अध्यक्ष अमित शाह",377,0.9999996160502663
"ने बताया कि सोमवार",377,0.008042465354036977
"विशेषज्ञों का कहना है",377,0.9998149034785091
"जमकर नारेबाजी की ।",377,0.7986806388700906
"के तौर पर काम",377,0.08782664963212376
"रख दिया । </s>",377,0.9999946400956272
"दे दी थी ।",377,0.77792393463156
"से जुड़ा हुआ है",377,0.8990766563083585
"नहीं की जा रही",377,0.3207518167852264
"जाने के बाद से",377,0.1412321095426864
"को गोली मार दी",377,0.7438601815586323
"बना लिया है ।",377,0.7367077638394746
"लॉन्च कर दिया है",377,0.8369091945252897
"खिलाफ मुकदमा दर्ज कर",377,0.4013214077701696
"तलाश कर रही है",377,0.7396289345081298
"करने से मना कर",376,0.7109872964701054
"को इस संबंध में",376,0.9999999468414371
"करने की तैयारी कर",376,0.3144078398201318
"हम चाहते हैं कि",376,0.9983903629965403
"है और इसके लिए",376,0.48527652173940417
"तफरी मच गई ।",376,0.8605083593420056
"पर हमला बोलते हुए",376,0.9999988243772426
"भारतीय क्रिकेट कंट्रोल बोर्ड",376,0.999996569638776
"लग गए । </s>",376,0.9999967364461428
"को जान से मारने",376,0.879779953848573
"निगम की ओर से",376,0.9996108638963833
"व्यक्त की । </s>",375,0.9999956910441316
"सभी जानते हैं कि",375,0.8299803054422299
"कहना है कि अगर",375,0.024975809510949503
"<s> उसके बाद से",375,0.1934338073790191
"किया जाता है तो",375,0.03171595877558974
"भर्ती हैं । </s>",375,0.9999865616686101
"की सूचना पर पुलिस",375,0.4035470447629743
"ठाकुर ने बताया कि",375,0.9999139894871181
"<s> पुलिस ने कहा",375,0.03317848339685029
"2018 - 19 में",375,0.4874812551029223
"छुट्टी दे दी गई",375,0.9135704945710538
"में आते हैं ।",374,0.6700090751740372
"राज्य सरकार की ओर",374,0.7114864705239219
"<s> आप सभी को",374,0.6961804591574178
"को ज्ञापन सौंपा ।",374,0.7481760895158459
"धरना दिया । </s>",374,0.9999945971017419
"शुरू किया गया ।",374,0.2816542989469405
"के बारे में बता",374,0.01305371769752103
"पाए जाने के बाद",374,0.9393800135750291
"होता है ? </s>",374,0.9999459795169955
"ने जानकारी देते हुए",374,0.9998844370513672
"कम हो जाती है",374,0.9360621710311405
"जा रही थी .",374,0.12487084993645418
"<s> केंद्रीय स्वास्थ्य मंत्रालय",374,0.6231366585867613
"किए गए . </s>",374,0.9999576101236897
"संक्रमण से बचाव के",374,0.7610806777807788
"के एक निजी अस्पताल",374,0.8689870886244835
"में प्रवेश किया ।",374,0.559003269717081
"के लिए किया जा",374,0.17595348754353987
"लोग हैं । </s>",374,0.9999865257372428
"<s> केंद्र सरकार की",373,0.16235096889661566
"गुरुवार को कहा कि",373,0.9364597314027518
"के लिए काम करने",373,0.19500367504585003
"पर थी । </s>",373,0.9999947969092651
"पूरा हो गया है",373,0.7202493400797647
"में रहती है ।",373,0.7646216349368667
"मिल गया है ।",373,0.7728638581477849
"को सूचना दी गई",373,0.2054929097843994
"कम करने में मदद",373,0.6728890971944966
"नरेंद्र मोदी ने कहा",373,0.19433653599189768
"शामिल थे . </s>",373,0.9999660254024461
"योजना बनाई है ।",373,0.8526393673904185
"रहने की जरूरत है",373,0.9990007132801193
"में किया जा रहा",373,0.6384334906950347
"जाने की वजह से",372,0.9999418118249545
"गयी हैं । </s>",372,0.9999864532949698
"तीन लोगों की मौत",372,0.7786174388117595
"का मामला दर्ज कर",372,0.28395148664363007
"निकाल दिया । </s>",372,0.9999945680539017
"<s> style "" text",372,0.9999960622479838
"बाल - बाल बच",372,0.7658884139404605
"आयोजित की गई थी",372,0.26511020588346346
"जाने की जरूरत है",372,0.7085800611561314
"का पीछा करने उतरी",372,0.865831278985896
"व्यक्त किया है ।",372,0.8085520702112031
"आते थे । </s>",372,0.9999945305718835
"आसपास के लोगों ने",372,0.40127629899114287
"कहा कि कोविड -",371,0.8692725818501922
"कहा कि प्रधानमंत्री नरेंद्र",371,0.46261835599525236
"प्रस्तुति दी । </s>",371,0.9999970300985127
"छापा मारा । </s>",371,0.9999999853397825
"जीत दर्ज की है",371,0.21729289080844236
"में आ रहे हैं",371,0.8731140260759116
"दी गई है कि",371,0.03175070163903969
"कार्यक्रम आयोजित किया गया",371,0.7620713215406982
"पर रोक लगाने के",371,0.41335916492463304
"अधिकारियों को निर्देश दिए",371,0.5566151079001925
"के एक दिन बाद",371,0.5286392955880768
"बात तो यह है",370,0.9243831267419574
"बरामद हुआ । </s>",370,0.9999934799184802
"गया है कि इस",370,0.07506117979613017
"करने का आरोप लगाते",370,0.15313923682881397
"का प्रतीक है ।",370,0.7860723823713058
"<s> इस घटना से",370,0.1208825900041083
"रुपये है . </s>",370,0.9999488987991415
"रवाना हुए । </s>",370,0.9999999990623443
"<s> भारतीय टीम के",370,0.4095241589752385
"रखा था . </s>",370,0.9999568188804546
"में काम कर रही",370,0.2060572234373183
"में भर्ती करवाया गया",370,0.8211092200091108
"हो जाएं । </s>",370,0.9999999968622042
"रख सकते हैं ।",370,0.7692108821582436
"से अवगत कराया ।",370,0.5696038988989854
"पर शेयर किया है",370,0.6625047770356608
"लोगों से अपील की",370,0.6920933194945775
"देकर सम्मानित किया ।",370,0.4938323817853666
"लक्ष्य का पीछा करने",370,0.5021641138206951
"इस नौकरी के लिए",370,0.9996605124630921
"दर्ज कराया । </s>",370,0.9999999980818749
"से बातचीत करते हुए",370,0.9998498202492363
"का काम करता था",370,0.34159413338159667
"को भरने के लिए",369,0.9993740024059391
"शुरू किया गया था",369,0.2774600805813268
"पुलिस के हवाले कर",369,0.8324448198532958
"<s> श्रीनगर । </s>",369,0.9999999791187913
"जुट गई । </s>",369,0.9999975553415487
"नहीं है । '",369,0.010698929629606356
"एसपी ने बताया कि",369,0.9999125909421931
"<s> स्वास्थ्य विभाग ने",369,0.2093909387105362
"पूरी करने के बाद",369,0.5749773740011627
"का फैसला किया था",369,0.08146575102101972
"हुए कहा कि वह",369,0.05248933141826562
"की मौत हुई थी",368,0.1488712074984048
"देखा गया है कि",368,0.3517123345392941
"घटना की जानकारी दी",368,0.2054772609508704
"ध्यान दें । </s>",368,0.9999841124799451
"का विरोध करते हुए",368,0.8132175559504075
"सौंपा गया । </s>",368,0.9999959267495294
"बढ़ रहा है ।",368,0.8418819308852852
"पर काबू पाया ।",368,0.5394234195445012
"<s> इसी कड़ी में",368,0.9999973501233894
"अंजाम दिया है ।",368,0.7886847951478947
"के लिए आज का",368,0.7389236775587769
"बरती जा रही है",368,0.8662084528832062
"आ गया . </s>",368,0.9999448743433089
"वर्ष 2018 - 19",367,0.9999201453445017
"पर पहुंच गए हैं",367,0.22332683916453153
"केंद्र की मोदी सरकार",367,0.999997142508172
"गया हो । </s>",367,0.9999690163416007
"अध्यक्ष डा . </s>",367,0.9999999876623064
"बंद था । </s>",367,0.9999940442730774
"उतारा है । </s>",367,0.9999883022127619
"उतार दिया । </s>",367,0.9999944940491865
"ने अपने ट्वीट में",367,0.9306398105063025
"समझते हैं । </s>",367,0.9999862687349558
"को कहा था कि",367,0.3637703958330627
"यह बात कही ।",367,0.6283396708951183
"जानकारी देते हुए कहा",367,0.2939591725781453
"टीम में शामिल किया",367,0.6235863064647588
"समिति का गठन किया",367,0.8850710241017125
"करोड़ रुपये से अधिक",367,0.5994180256746282
"से जीत दर्ज की",367,0.8284472572235566
"लगा ली । </s>",367,0.9999999991039069
"जांच की मांग की",366,0.7092755815531564
"नहीं दिया है ।",366,0.7998161557512375
"आ गया था ।",366,0.7771543896215853
"हो चुके हैं और",366,0.08434148098657648
"से इस बारे में",366,0.999999998539876
"ज्यादा है . </s>",366,0.999948340316072
"आदेश दिया था ।",366,0.6269767812560109
"योगी ने कहा कि",366,0.9996707103094502
"में किया गया था",366,0.23573972865059872
"अनिवार्य होगा । </s>",366,0.9999794871295359
"बीच - बीच में",366,0.9999962799878406
"से मांग की है",366,0.5610692002214086
"आम आदमी पार्टी की",366,0.11531422554265112
"मौत हुई है .",366,0.21171723056471747
"मदद कर सकता है",366,0.999583514047444
"वाली हैं . </s>",366,0.9999492968422792
"नहीं रही । </s>",366,0.9999999992645188
"में बताया है कि",366,0.7447617094045135
"सौंपा है । </s>",366,0.9999882702515946
"पर कब्जा कर लिया",366,0.9208752400817514
"का फैसला किया गया",365,0.08060816589290265
"करते रहे हैं ।",365,0.6744585621502166
"का प्रावधान किया गया",365,0.7531745854116811
"अपनी आने वाली फिल्म",365,0.9986123534659956
"जानकारी मिलने के बाद",365,0.9993153774562191
"घोषणा की है कि",365,0.17112155714572325
"सामना करना पड़ा है",365,0.17303326601185381
"क्षमता है । </s>",365,0.9999882381152976
"वाले लोगों के लिए",365,0.7184584237435717
"<s> माता - पिता",365,0.9999996688317738
"जा सका है ।",365,0.8660604404756838
"मामले की जांच में",365,0.08748687640968904
"<s> हिमाचल प्रदेश में",365,0.36860384849476985
"<s> एक तरफ जहां",365,0.7641853042504687
"राय ने बताया कि",365,0.9999116330347103
"अपनी चपेट में ले",365,0.9368119787201953
"को सम्बोधित करते हुए",365,0.9209587982377072
"पेट्रोल - डीजल की",364,0.42190611449203597
"कांग्रेस महासचिव प्रियंका गांधी",364,0.9999981395417106
"<s> आर . </s>",364,0.9999999404396327
"को तैयार हैं ।",364,0.758524273929203
"के बाद कहा कि",364,0.770150416796987
"के साथ गिरफ्तार किया",364,0.7143552078560848
"समझा जा सकता है",364,0.999716315434188
"कम से कम दो",364,0.08072226602392181
"समान है । </s>",364,0.9999882058024275
"आदेश दिए । </s>",364,0.999999998879846
"को खारिज करते हुए",364,0.9397962158888742
"इस्तेमाल करते हैं ।",364,0.6196863776039625
"ने संवाददाताओं से कहा",364,0.8932639666290976
"घोषित कर दिया है",364,0.12671527107210612
"साल की शुरुआत में",364,0.9204505890367662
"शुरू हो गए हैं",364,0.5044641590977198
"<s> ऐसे में यह",364,0.033175393191164124
"देने के साथ ही",363,0.7192630651169226
"में पाया गया कि",363,0.5250560772214925
"की सुरक्षा को लेकर",363,0.7121493789343752
"हटा दिया गया है",363,0.4644265625361893
"कहा कि इस मामले",363,0.13100717926982428
"सूत्रों के हवाले से",363,0.9991234848319018
"की शूटिंग के दौरान",363,0.5139421291431596
"लिए हैं . </s>",363,0.9999488778079179
"सुप्रीम कोर्ट के आदेश",363,0.26212762839796405
"संपन्न हुई । </s>",363,0.999993880932638
"करना चाहता है ।",363,0.6139701892920539
"की एक अदालत ने",363,0.8222826672645418
"कार्य किया । </s>",363,0.9999950817432526
"का ऐलान किया था",363,0.20644236438139238
"करने के लिए सरकार",363,0.01150990710658096
"पर वायरल हो रहा",363,0.36927102292280917
"खान ने कहा कि",363,0.7714797455927463
"ऐसा नहीं है ।",363,0.32153304836530716
"की खबर के मुताबिक",362,0.48706468733249353
"<s> सुबह से ही",362,0.7098839417879627
"के संबंध में जानकारी",362,0.15987000490962827
"चला रहे हैं ।",362,0.7433109619583518
"पूरा होने के बाद",362,0.9349854514504605
"तारीफ की । </s>",362,0.9999955363026225
"अपने बयान में कहा",362,0.8586508030530935
"दिखाई देता है ।",362,0.7383128943126795
"अपनी मांगों को लेकर",362,0.999646954535753
"में हुआ है ।",362,0.8406390906134682
"नाराजगी जताई । </s>",362,0.9999999912001989
"में हुई बैठक में",362,0.8886226980428712
"<s> जानकारी के लिए",362,0.05008716634198261
"ने कहा कि इन",362,0.005881497971621725
"आरोप लगाया है .",362,0.10635987574498681
"- तफरी मच गई",362,0.9180373022288896
"प्रतिबद्ध है । </s>",362,0.999988140641115
"मात दी । </s>",362,0.999996956261183
"एक यूजर ने लिखा",362,0.8122517013782933
"से बातचीत के दौरान",362,0.7614561058508884
"बारे में बताया गया",362,0.1941770959047345
"एक रिपोर्ट के अनुसार",362,0.42818961745456874
"गए है . </s>",362,0.9999477694908352
"के कुछ हिस्सों में",362,0.8051539845082117
"<s> पीएम ने कहा",362,0.9999973638260506
"<s> विश्व स्वास्थ्य संगठन",362,0.9999983081725538
"G आईसीआईसीआई प्रू एफएमपी",362,0.9999999981230387
"पाया था । </s>",361,0.9999939452859262
"<s> witter . c",361,0.9999957002039506
"witter . c </s>",361,0.9999999712092728
"में कोरोना संक्रमण की",361,0.25232665724861414
"से टकरा गई ।",361,0.8841408026587143
