Ngram,Count,Katz_Prob
"लिए अस्पताल में भर्ती",246,0.9979674796747967
"में अब तक कोरोना",246,0.1340065502183406
"हो गई है कि",246,0.016640683250864232
"उन्होंने यह भी बताया",246,0.1858440575321726
"भ्रमण किया । </s>",246,0.9979674796747967
"की चेतावनी दी ।",246,0.2736900780379041
"प्रभावित हो रही है",246,0.8894927536231884
"दास ने कहा कि",246,0.9160447761194029
"की बात है .",246,0.09661550570641479
"कर रखी है ।",246,0.8407534246575342
"से इनकार किया है",246,0.526824034334764
"पड़े थे । </s>",246,0.9979674796747967
"फिल्म के बारे में",246,0.9979674796747967
"के नेतृत्व में एक",246,0.10446808510638297
"के मामले में एक",246,0.04097813386746787
"को प्रभावित करता है",246,0.9979674796747967
"<s> दो साल पहले",246,0.4871031746031746
"मनाई जाती है ।",246,0.8293918918918919
"का योगदान दिया ।",246,0.7671875
"सुने नई दिल्ली ।",246,0.9979674796747967
"बदलाव किया है ।",246,0.8156146179401993
"के लिए कोई भी",246,0.27897727272727274
"चला गया है ।",246,0.8265993265993266
"बात यह रही कि",246,0.9979674796747967
"बताया कि मंगलवार को",246,0.6494708994708994
"संपर्क करें । </s>",246,0.9979674796747967
"पर रोक लगाने की",246,0.2724750277469478
"बता दें कि कोरोना",246,0.02152753419852683
"निकली थी । </s>",246,0.9979674796747967
"कम हो गया है",246,0.6360103626943006
"घर - घर में",246,0.19468675654242665
"कराया है . </s>",245,0.9979591836734694
"बने रहे । </s>",245,0.9979591836734694
"<s> परिजनों ने बताया",245,0.49096385542168675
"के लिए बंद कर",245,0.6451187335092349
"लिए भेजा । </s>",245,0.9979591836734694
"से किया जाता है",245,0.9979591836734694
"को लेकर लोगों में",245,0.3949919224555735
"है कि कोविड -",245,0.9226415094339623
"एक लाख से अधिक",245,0.6269230769230769
"पता चलता है ।",245,0.11236213235294118
"कार्य शुरू कर दिया",245,0.9979591836734694
"पर चर्चा के लिए",245,0.5303687635574837
"निशाना साधा है .",245,0.32255936675461744
"हो पाता है ।",245,0.8858695652173914
"हमारा मानना है कि",245,0.9979591836734694
"सो रहे थे ।",245,0.9123134328358209
"प्रभावित करता है ।",245,0.7836538461538461
"12 वीं की परीक्षा",245,0.4701923076923077
"ले लिया गया है",245,0.4639468690702087
"की आधिकारिक वेबसाइट पर",245,0.6451187335092349
"में खेला जाएगा ।",245,0.7255192878338279
"कौन है ? </s>",245,0.9979591836734694
"<s> लेकिन इसके बाद",245,0.422279792746114
"के लिए कई बार",245,0.26692139737991266
"ने भी संबोधित किया",245,0.9979591836734694
"प्राप्ति होगी । </s>",245,0.9979591836734694
"खान ने बताया कि",245,0.9979591836734694
"तय करने के लिए",245,0.8204697986577181
"के बाद शुक्रवार को",245,0.9123134328358209
"जेल में बंद है",245,0.32341269841269843
"उन्होंने कहा कि प्रधानमंत्री",245,0.009764766963536882
"इस बात के लिए",245,0.6189873417721519
"गहलोत ने कहा कि",245,0.9055555555555556
"सफल रहेंगे । </s>",245,0.9979591836734694
"संक्रमितों की संख्या बढ़कर",245,0.4034653465346535
"से पूछताछ की जा",245,0.19374009508716322
"पिछले साल की तुलना",245,0.37557603686635943
"प्रदान करेगा । </s>",244,0.9979508196721312
"बाद से अब तक",244,0.9979508196721312
"चाहती हूं । </s>",244,0.8790613718411552
"लोग मारे गए थे",244,0.39147909967845657
"इस्तीफा दे दिया ।",244,0.2042785234899329
"में प्रवेश कर लिया",244,0.31747066492829207
"में खलबली मच गई",244,0.9979508196721312
"आ गए हैं .",244,0.19748580697485807
"में शामिल थे ।",244,0.7983606557377049
"में कहा जाता है",244,0.9979508196721312
"को सुप्रीम कोर्ट ने",244,0.3877388535031847
"चला था । </s>",244,0.9979508196721312
"आने के साथ ही",244,0.9979508196721312
"से बात की है",244,0.14615846338535415
"पहुंचाया है । </s>",244,0.9979508196721312
"का उपयोग करते हुए",244,0.304755944931164
"कर रहे हैं लेकिन",244,0.008017252732780191
"<s> इस दिशा में",244,0.9979508196721312
"नहीं दी जा सकती",244,0.5180851063829788
"पर डा . </s>",244,0.9979508196721312
"शेष है । </s>",244,0.9979508196721312
"मानना है कि यह",244,0.1301443078567611
"चुन सकते हैं ।",244,0.7515432098765432
"धर दबोचा । </s>",244,0.9979508196721312
"<s> इन दोनों के",244,0.2714604236343367
"के माध्यम से लोगों",244,0.03779882024216082
"दी जायेगी । </s>",244,0.9979508196721312
"प्रदान की है ।",244,0.8790613718411552
"आई हैं . </s>",244,0.9979508196721312
"क्षेत्र के लोगों को",244,0.3439265536723164
"जिम्मेदारी सौंपी गई है",244,0.6937321937321937
"समर्पित है । </s>",244,0.9979508196721312
"भी शामिल किया गया",244,0.5783847980997625
"निर्माण किया गया है",244,0.6042183622828784
"दाखिल किया । </s>",244,0.9979508196721312
"में रहते थे ।",244,0.7423780487804879
"पड़े हैं । </s>",244,0.9979508196721312
"खत्म हो चुका है",244,0.9979508196721312
"भी हो रही है",244,0.7312312312312312
"कहा कि सरकार को",244,0.15295226130653267
"पक्ष की ओर से",244,0.9979508196721312
"कोई बात नहीं है",244,0.5953545232273839
"अलग हैं । </s>",244,0.9979508196721312
"सकते हैं । '",244,0.007187131050767415
"सलमान खान के साथ",244,0.637434554973822
"में कई तरह की",244,0.43559928443649376
"ने एक - एक",244,0.4011532125205931
"दबिश दी । </s>",244,0.9979508196721312
"महाराज ने कहा कि",244,0.9979508196721312
"बरामद कर लिया ।",244,0.3554744525547445
"देने होंगे । </s>",244,0.9979508196721312
"एलआईसी नोमुरा एफएमपी -",244,0.9979508196721312
"बढ़ा है । </s>",243,0.9979423868312757
"और इस वजह से",243,0.9979423868312757
"में से एक थे",243,0.03636772645470906
"बुलाई है । </s>",243,0.9979423868312757
"से हार का सामना",243,0.9979423868312757
"मौजूद थी । </s>",243,0.9979423868312757
"राहत देने के लिए",243,0.9979423868312757
"में एक - दूसरे",243,0.2469450101832994
"शादी हुई थी ।",243,0.782258064516129
"अच्छा लगता है ।",243,0.6680440771349863
"खबर आई थी कि",243,0.8691756272401434
"से पूछताछ कर रही",243,0.8083333333333333
"इलाज किया जा रहा",243,0.7625786163522013
"जरूरत के हिसाब से",243,0.9979423868312757
"दें कि हाल ही",243,0.9979423868312757
"मंत्रालय ने बताया कि",243,0.8948339483394834
"ने कहा कि किसानों",243,0.003921536919046541
"मिलते हैं . </s>",243,0.9979423868312757
"कोई जरूरत नहीं है",243,0.9979423868312757
"ने बताया कि गुरुवार",243,0.0051465438570428065
"के लिए बुलाया गया",243,0.3054156171284635
"की सूचना पर पहुंची",243,0.25991425509110394
"के बंधन में बंध",243,0.48403193612774453
"<s> इस सूची में",243,0.9979423868312757
"की शपथ ली ।",243,0.5987654320987654
"की वजह से यह",243,0.02716782433340802
"सम्मानित किया गया था",243,0.10706401766004416
"जानकारी पुलिस को दी",243,0.9979423868312757
"की जरूरत है कि",243,0.03986519809304619
"<s> यह कहना है",243,0.8003300330033003
"<s> २ . </s>",243,0.9979423868312757
"क्रिकेट टीम के पूर्व",243,0.3331043956043956
"हो चुके थे ।",243,0.7370820668693009
"अंकुश लगाने के लिए",243,0.9979423868312757
"मान रहे हैं ।",243,0.60625
"लोगों को संबोधित करते",243,0.6908831908831908
"प्रतिभाग किया । </s>",243,0.9979423868312757
"नहीं दे रही है",243,0.6948424068767909
"बढ़ गया है ।",243,0.8660714285714286
"के कई राज्यों में",243,0.9979423868312757
"कार्य करें । </s>",243,0.9979423868312757
"रहने वाले लोगों को",243,0.36854103343465044
"करने के निर्देश दिये",243,0.09535981124655918
"उपस्थित हुए । </s>",243,0.9979423868312757
"क्या आपको पता है",243,0.9979423868312757
"की जानी है ।",243,0.8786231884057971
"हिस्सा है . </s>",243,0.9979423868312757
"रखे गए हैं ।",242,0.8944444444444445
"ने अपने इंस्टाग्राम पर",242,0.4359205776173285
"खबरें आ रही हैं",242,0.6689750692520776
"बरामद किए गए हैं",242,0.5160256410256411
"कर सकती । </s>",242,0.9979338842975206
"रवाना किया गया ।",242,0.7
"नहीं दिया जाएगा ।",242,0.8563829787234043
"बदल गई । </s>",242,0.9979338842975206
"निर्देश दिया था ।",242,0.5722748815165877
"दे रहे है ।",242,0.8104026845637584
"शहीद हो गए ।",242,0.3464849354375897
"किराए के मकान में",242,0.9979338842975206
"जानकारी देने के लिए",242,0.7166172106824926
"प्रदान की जाएगी ।",242,0.9113207547169812
"किया हैं । </s>",242,0.9979338842975206
"करने जा रही हैं",242,0.19507269789983844
"वीडियो वायरल होने के",242,0.8687050359712231
"कर सके . </s>",242,0.9979338842975206
"को प्रोत्साहित करने के",242,0.7918032786885246
"आ गए . </s>",242,0.9979338842975206
"देने का आरोप लगाया",242,0.624031007751938
"के बारे में उन्होंने",242,0.008407018032444475
"मामले में सुप्रीम कोर्ट",242,0.9979338842975206
"<s> मुझे उम्मीद है",242,0.9979338842975206
"का नेतृत्व कर रहे",242,0.7892156862745098
"आग पर काबू पाने",242,0.21504897595725736
"की सूचना मिली ।",242,0.30377358490566037
"कार्यशाला का आयोजन किया",242,0.9979338842975206
"वाले है । </s>",242,0.9979338842975206
"हो रहे हैं और",242,0.0486306886830447
"के लिए बुधवार को",242,0.9979338842975206
"मच गया . </s>",242,0.9979338842975206
"के लिए काम किया",242,0.12584679520583636
"की जानकारी पुलिस को",242,0.9979338842975206
"हत्या करने के बाद",242,0.5777511961722488
"सुधार हुआ है ।",242,0.8076923076923077
"होने का दावा किया",242,0.463531669865643
"एक ही समय में",242,0.7642405063291139
"दे दिए । </s>",242,0.9979338842975206
"कोरोना की चपेट में",242,0.9979338842975206
"करनी होगी . </s>",242,0.9979338842975206
"के उपचार के लिए",242,0.9182509505703422
"सफलता मिली है ।",242,0.8563829787234043
"लिया गया है और",242,0.04139526911210147
"से जीत हासिल की",242,0.7642405063291139
"स्थगित कर दी गई",242,0.5551724137931034
"नई दिल्‍ ली .",242,0.18463302752293578
"दिल्‍ ली . </s>",242,0.9979338842975206
"राहत दी है ।",242,0.8503521126760564
"सैकड़ों की संख्या में",242,0.9979338842975206
"उपयोग कर रहे हैं",242,0.9979338842975206
"हत्या के आरोप में",242,0.9979338842975206
"परिजनों में कोहराम मच",242,0.8385416666666666
"माता - पिता से",242,0.07082111436950146
"द्वारा किया जा रहा",242,0.8655913978494624
"बना सकी । </s>",242,0.9979338842975206
"सवालों के घेरे में",241,0.9979253112033195
"को स्थगित कर दिया",241,0.9979253112033195
"के तौर पर भी",241,0.05572289156626506
"कोरोना वायरस का संक्रमण",241,0.30992268041237114
"रोक दिया गया है",241,0.3331024930747922
"उत्साह है । </s>",241,0.9979253112033195
"किया है कि वे",241,0.10808988764044944
"हुई नजर आ रही",241,0.9979253112033195
"के अधिकारियों का कहना",241,0.9979253112033195
"मुश्किलों का सामना करना",241,0.8973880597014925
"की जानकारी मिलने के",241,0.4678988326848249
"विकास के नाम पर",241,0.9979253112033195
"सूचित किया । </s>",241,0.9979253112033195
"की जरूरत थी ।",241,0.6891117478510028
"<s> ' उन्होंने कहा",241,0.9979253112033195
"तक होगा । </s>",241,0.9979253112033195
"कहना है कि एक",241,0.015962036238136326
"पूरी करने के लिए",241,0.375195007800312
"COVID - 19 के",241,0.388529886914378
"आने वाली हैं ।",241,0.6482479784366577
"गुप्त सूचना के आधार",241,0.9979253112033195
"अपने संबोधन में कहा",241,0.8152542372881356
"प्रार्थना की । </s>",241,0.9979253112033195
"<s> कुछ समय बाद",241,0.281615925058548
"उम्मीद जताई जा रही",241,0.9979253112033195
"हाल ही में हुए",241,0.035916965352449225
"निकाला है । </s>",241,0.9979253112033195
"ऐसी मान्यता है कि",241,0.9979253112033195
"भर्ती किया गया है",241,0.37286821705426354
"घंटे की रफ्तार से",241,0.9979253112033195
"पाया जा सकता है",241,0.9979253112033195
"मरीजों की मौत हुई",241,0.2773933102652826
"कहा है कि भारत",241,0.02755499541704858
"की जरूरत है और",241,0.03953641295413447
"का खुलासा हुआ है",241,0.5138888888888888
"ऐलान किया था ।",241,0.5380313199105146
"तथ्य यह है कि",241,0.9979253112033195
"<s> हिंदू धर्म में",241,0.8589285714285714
"देवी ने बताया कि",241,0.9979253112033195
"बताया कि शनिवार को",241,0.6230569948186528
"खतरे के निशान से",241,0.768370607028754
"योग हैं । </s>",241,0.9979253112033195
"के लिए होता है",241,0.9979253112033195
"की ओर से दी",241,0.014723888820864454
"को मनाया जाता है",241,0.9979253112033195
"नवाजा गया । </s>",241,0.9979253112033195
"उन्होंने कहा कि ये",241,0.009605016174767363
"कर पाते हैं ।",241,0.7115384615384616
"का इस्तेमाल कर रहे",241,0.3107235142118863
"<s> पिछले कुछ समय",241,0.20398642917726886
"उन्होंने कहा कि केंद्र",241,0.009605016174767363
"के बारे में तो",241,0.00837220636357307
"नवदुनिया न्यूज) । </s>",240,0.9979166666666667
"होती रहती है ।",240,0.8523131672597865
"फटकार लगाई । </s>",240,0.9979166666666667
"<s> मुख्यमंत्री भूपेश बघेल",240,0.9979166666666667
"पर हमला बोला है",240,0.49895833333333334
"का नाम दिया गया",240,0.672752808988764
"नहीं हो रहा था",240,0.1504396984924623
"चेन्नई सुपर किंग्स के",240,0.35534124629080116
"निकल रहे हैं ।",240,0.8553571428571428
"के लिए भेजा ।",240,0.1713161659513591
"राज्यों और केंद्र शासित",240,0.9979166666666667
"पटेल ने बताया कि",240,0.9979166666666667
"में नजर आएंगी ।",240,0.7414860681114551
"से किया गया है",240,0.3317174515235457
"जाते है . </s>",240,0.9979166666666667
"का दिल जीत लिया",240,0.8174061433447098
"कोर्ट के फैसले के",240,0.4094017094017094
"होता था . </s>",240,0.9979166666666667
"की ओर जा रहा",240,0.2824292452830189
"के जवाब में कहा",240,0.4696078431372549
"करा रहा है ।",240,0.8553571428571428
"उम्मीद करते हैं कि",240,0.7603174603174603
"को मिलती है ।",240,0.7956810631229236
"कम होगा । </s>",240,0.9979166666666667
"कार्यरत है । </s>",240,0.9979166666666667
"में लिखा गया है",240,0.7676282051282052
"बनाई है . </s>",240,0.9979166666666667
"पर कार्रवाई की जाएगी",240,0.3050955414012739
"लगा दी है .",240,0.20075440067057837
"भी की गई है",240,0.3210455764075067
"देने का निर्णय लिया",240,0.8036912751677853
"<s> जयपुर . </s>",240,0.9979166666666667
"को हराया । </s>",240,0.9979166666666667
"सिलसिला शुरू हो गया",240,0.9071969696969697
"पर गौर करें तो",240,0.9979166666666667
"के कुलपति प्रो .",240,0.9979166666666667
"कराया गया था .",240,0.1579815303430079
"के बाद मंगलवार को",240,0.9141221374045801
"साफ करने के लिए",240,0.8903345724907064
"कोई लेना देना नहीं",240,0.9979166666666667
"है कि इस दौरान",239,0.054452054794520546
"परिवार के लोगों ने",239,0.3138157894736842
"दो - तीन दिन",239,0.33544303797468356
"है क्या ? </s>",239,0.997907949790795
"केंद्रीय माध्यमिक शिक्षा बोर्ड",239,0.997907949790795
"होना होगा । </s>",239,0.997907949790795
"का नाम भी शामिल",239,0.6276315789473684
"करने के लिए काफी",239,0.0075395947270255744
"में एक व्यक्ति की",239,0.4305054151624549
"शुरू होने जा रहा",239,0.4649122807017544
"मतलब यह नहीं है",239,0.7293577981651376
"उसकी मौके पर ही",239,0.8899253731343284
"ही पुलिस मौके पर",239,0.997907949790795
"फंस गया । </s>",239,0.997907949790795
"अधिक होती है ।",239,0.8139931740614335
"व्यवस्था की है ।",239,0.8704379562043796
"के लिए शुक्रवार को",239,0.997907949790795
"<s> इस रिपोर्ट में",239,0.5470183486238532
"वैज्ञानिक डॉ . </s>",239,0.997907949790795
"का लक्ष्य निर्धारित किया",239,0.9103053435114504
"पहुंच गई . </s>",239,0.997907949790795
"लगा दी . </s>",239,0.997907949790795
"में सक्षम हैं ।",239,0.8672727272727273
"ऐसा लग रहा था",239,0.386547811993517
"सामने आई थी ।",239,0.5932835820895522
"पर जमकर हमला बोला",239,0.8704379562043796
"तलब किया है ।",239,0.8517857142857143
"मिले थे . </s>",239,0.997907949790795
"<s> भाजपा के राष्ट्रीय",239,0.2458762886597938
"पर लगाम लगाने के",239,0.7014705882352941
"में काम किया ।",239,0.2269267364414843
"कहना है कि अभी",239,0.015829295812039557
"लाख से ज्यादा लोग",239,0.3903436988543372
"रखी गई । </s>",239,0.997907949790795
"मैदान में उतारा है",239,0.6377005347593583
"बड़ा बयान दिया है",239,0.9137931034482759
"लगा रही है ।",239,0.673728813559322
"दर्ज कर ली गई",239,0.4035532994923858
"के रूप में इस्तेमाल",239,0.011381531853972799
"करा दी । </s>",239,0.997907949790795
"सोशल मीडिया पर पोस्ट",239,0.0277035660355442
"को निर्देश दिए हैं",239,0.20280612244897958
"बता दें कि बीते",239,0.02091371448614521
"लिया जाएगा . </s>",239,0.997907949790795
"<s> सीएमओ डा .",239,0.997907949790795
"दिनों सोशल मीडिया पर",239,0.997907949790795
"नंबर पर है ।",239,0.6326259946949602
"ने आईएएनएस से कहा",239,0.8800738007380073
"पुलिस को सौंप दिया",239,0.997907949790795
"प्रोत्साहित करने के लिए",239,0.9173076923076923
"बच्चों की मौत हो",239,0.4948132780082988
"कर लिया था .",239,0.15220165922144224
"प्रदेश की राजधानी लखनऊ",238,0.490702479338843
"नहीं रह गया है",238,0.7969798657718121
"प्रस्ताव है । </s>",238,0.9978991596638656
"पर गर्व है ।",238,0.6436314363143631
"कहना है कि ये",238,0.015762925598991173
"शेयर किया । </s>",238,0.9978991596638656
"होने की बात सामने",238,0.1312880044223328
"के रूप में अपने",238,0.011333810546408972
"खत्म हो गई है",238,0.4807692307692308
"बाद सोशल मीडिया पर",238,0.9978991596638656
"एक माना जाता है",238,0.9978991596638656
"में कांग्रेस की सरकार",238,0.6560773480662984
"बताया कि अभी तक",238,0.8996212121212122
"सिंह ने किया ।",238,0.9205426356589147
"ने बताया कि वो",238,0.005040429550712027
"एक अन्य ट्वीट में",238,0.9978991596638656
"समस्या हो सकती है",238,0.9978991596638656
"से की गई है",238,0.37519747235387046
"लोकसभा चुनाव से पहले",238,0.8796296296296297
"<s> निश्चित रूप से",238,0.9978991596638656
"कहा कि कोई भी",238,0.9978991596638656
"जुटा है । </s>",238,0.9978991596638656
"में पहुंची । </s>",238,0.9978991596638656
"कस ली है ।",238,0.8161512027491409
"से बाहर है ।",238,0.78125
"तैयार किया जाएगा ।",238,0.8828996282527881
"संजय लीला भंसाली की",238,0.5641330166270784
"दिया जा रहा था",238,0.06480218281036836
"फैला हुआ है ।",238,0.7761437908496732
"सीटें हैं । </s>",238,0.9978991596638656
"<s> यदि आपके पास",238,0.8828996282527881
"नुकसान होगा । </s>",238,0.9978991596638656
"उठाए जा रहे हैं",237,0.8890977443609023
"कार्यक्रम के मुख्य अतिथि",237,0.9978902953586498
"आने वाली है ।",237,0.6606145251396648
"की धमकी भी दी",237,0.8992395437262357
"जीते थे । </s>",237,0.9978902953586498
"में हार का सामना",237,0.9202334630350194
"से एक माना जाता",237,0.9978902953586498
"का पता चलता है",237,0.9978902953586498
"हुए कहा कि वे",237,0.033479614949037374
"करेंगे । ' </s>",237,0.9978902953586498
"की सूचना मिलने के",237,0.34933530280649927
"के लिए यह एक",237,0.16001353179972935
"खास है । </s>",237,0.9978902953586498
"का बताया जा रहा",237,0.9978902953586498
"<s> इस सिलसिले में",237,0.9978902953586498
"के लिए आवश्यक है",237,0.6064102564102564
"बढ़ रही है .",237,0.1690493209435311
"भरा हुआ है ।",237,0.8127147766323024
"कहा कि भारत के",237,0.15082908163265307
"रखने की जरूरत है",237,0.8044217687074829
"की मशक्कत के बाद",237,0.9978902953586498
"- अलग हिस्सों में",237,0.7989864864864865
"स्वच्छ भारत मिशन के",237,0.6680790960451978
"गए हुए थे ।",237,0.8890977443609023
"रोकने की कोशिश की",237,0.8663003663003663
"में देखा गया था",237,0.4673913043478261
"फरार हैं । </s>",237,0.9978902953586498
"निकल गई । </s>",237,0.9978902953586498
"घुस गए । </s>",237,0.9978902953586498
"की तरफ से एक",237,0.06536760641238253
"का इस्तेमाल किया जा",237,0.12279335410176531
"कार्य किया है ।",237,0.9131274131274131
"द कपिल शर्मा शो",237,0.8298245614035088
"वाला नहीं है ।",237,0.8016949152542373
"में पानी भर गया",237,0.7507936507936508
"चलती रही । </s>",237,0.9978902953586498
"आउट किया । </s>",237,0.9978902953586498
"ने एक बयान जारी",236,0.15076824583866838
"के पद के लिए",236,0.9978813559322034
"जानकारी हुई । </s>",236,0.9978813559322034
"बरामद की गई ।",236,0.46358267716535434
"की चर्चा करते हुए",236,0.9978813559322034
"कहा जाता था ।",236,0.6541666666666667
"में आप देख सकते",236,0.9978813559322034
"सामने से आ रहे",236,0.5010638297872341
"की प्रशंसा करते हुए",236,0.9978813559322034
"लिए प्रधानमंत्री नरेंद्र मोदी",236,0.9978813559322034
"राज्य ब्यूरो । </s>",236,0.9978813559322034
"का प्रयास कर रहा",236,0.1900726392251816
"<s> केंद्रीय गृह मंत्री",236,0.5164473684210527
"नहीं देंगे । </s>",236,0.9978813559322034
"को सौंपी गई है",236,0.6523545706371191
"करती नजर आ रही",236,0.9978813559322034
"जाते थे . </s>",236,0.9978813559322034
"के आउट होने के",236,0.9978813559322034
"बात की पुष्टि की",236,0.5620525059665871
"बांटा गया है ।",236,0.8853383458646616
"<s> हम बात कर",236,0.9978813559322034
"आवेदन करें । </s>",236,0.9978813559322034
"गुजर रहा है ।",236,0.7798013245033113
"गौरतलब है कि पिछले",236,0.0712772397094431
"<s> इसके लिए एक",236,0.03951342281879194
"में कई स्थानों पर",236,0.9978813559322034
"पा रही थी ।",236,0.774671052631579
"की जाती है और",236,0.04676330420969023
"<s> इसके साथ -",236,0.02297112758486149
"का भी निरीक्षण किया",236,0.9057692307692308
"से मात दी ।",236,0.6926470588235294
"कि इस बारे में",236,0.9978813559322034
"पैदा करने के लिए",236,0.9057692307692308
"मिल पाई है ।",236,0.8410714285714286
"पर कार्रवाई करते हुए",236,0.9978813559322034
"मुख्यमंत्री मनोहर लाल ने",236,0.4032534246575342
"आतंकी हमले के बाद",236,0.9978813559322034
"की आशंका जताई जा",236,0.3780096308186196
"मुख्यमंत्री मनोहर लाल खट्टर",236,0.4032534246575342
"देने का ऐलान किया",236,0.8563636363636363
"याचिका खारिज कर दी",236,0.9978813559322034
"के लिए इस बार",236,0.24178644763860369
"तैयारी पूरी कर ली",236,0.9978813559322034
"परीक्षा में शामिल होने",236,0.43530499075785584
"निशाना बनाया । </s>",236,0.9978813559322034
"अंतिम संस्कार किया गया",236,0.6246684350132626
"बात करेंगे । </s>",236,0.9978813559322034
"हंगामा शुरू कर दिया",236,0.9978813559322034
"की जिम्मेदारी दी गई",236,0.75
"के लिए नगर निगम",236,0.6101036269430051
"किया जाना था ।",236,0.7268518518518519
"मना कर दिया है",236,0.1346483704974271
"दिया गया था और",236,0.042693981145757794
"पहली बार है जब",235,0.6876832844574781
"भी पहुंचे । </s>",235,0.997872340425532
"<s> हालांकि इस दौरान",235,0.27172653534183083
"देखने को मिला .",235,0.10298638559508125
"कर गया । </s>",235,0.997872340425532
"अनुरोध किया है ।",235,0.5199556541019955
"के समान है ।",235,0.9124513618677043
"<s> केंद्र सरकार द्वारा",235,0.10200086994345367
"जलकर राख हो गया",235,0.5064794816414687
"सुबह से शाम तक",235,0.997872340425532
"में देखा जा रहा",235,0.32797202797202796
"राख हो गया ।",235,0.9054054054054054
"' के रूप में",235,0.997872340425532
"राशि के जातकों के",235,0.5032188841201717
"असंभव है । </s>",235,0.997872340425532
"जारी एक बयान में",235,0.8086206896551724
"<s> इनमें से कई",235,0.0869807121661721
"कहना है कि कोरोना",235,0.01556381495984602
"से शुरू हो गई",235,0.13649592549476136
"फायरिंग की । </s>",235,0.997872340425532
"<s> यह भी कहा",235,0.195906432748538
"में तेजी लाने के",235,0.6122715404699739
"शामिल नहीं किया गया",235,0.6253333333333333
"में सुबह से ही",235,0.997872340425532
"विधायक दल की बैठक",235,0.997872340425532
"इन दिनों सोशल मीडिया",235,0.997872340425532
"दी जा रही हैं",235,0.0889943074003795
"<s> खबरों की मानें",235,0.7149390243902439
"शेयर की हैं ।",235,0.5877192982456141
"खेलते हैं । </s>",235,0.997872340425532
"खड़ा हो गया है",235,0.5378440366972477
"हो जाता । </s>",235,0.997872340425532
"तय किया है ।",235,0.42714025500910746
"बढ़ाता है । </s>",235,0.997872340425532
"होने के बावजूद भी",235,0.5176600441501104
"में था . </s>",234,0.9978632478632479
"के पास से एक",234,0.24840425531914895
"करने के लिए पर्याप्त",234,0.007381531944488351
"की शांति के लिए",234,0.9978632478632479
"यह पहली बार है",234,0.3977853492333901
"से आग्रह किया कि",234,0.4260948905109489
"<s> एम . </s>",234,0.9978632478632479
"पद की शपथ ली",234,0.44817658349328215
"शुरू करें । </s>",234,0.9978632478632479
"अस्पताल पहुंचे । </s>",234,0.9978632478632479
"<s> लोकसभा चुनाव 2019",234,0.19638351555929354
"24 घंटे के दौरान",234,0.291875
"बहुत कम है ।",234,0.8192982456140351
"सिविल सर्जन डा .",234,0.9978632478632479
"भी जरूरी है ।",234,0.6558988764044944
"करने की धमकी दी",234,0.44139886578449905
"और आम आदमी पार्टी",234,0.8399280575539568
"ने कहा - '",234,0.5520094562647754
"के चुनाव के लिए",234,0.6991017964071856
"भी सामने आया है",234,0.65406162464986
"में आग लगने की",234,0.3340486409155937
"ने मृत घोषित कर",234,0.9978632478632479
"पर जीत दर्ज की",234,0.8051724137931034
"देखा जा चुका है",234,0.9978632478632479
"रहने वाला था ।",234,0.6908284023668639
"<s> जम्मू । </s>",234,0.9978632478632479
"की कोशिश करेंगे ।",234,0.7630718954248366
"<s> किसानों का कहना",234,0.7969283276450512
"के संचालन के लिए",234,0.9978632478632479
"से हड़कंप मच गया",234,0.9978632478632479
"<s> ऐसे में इन",234,0.021077811879400613
"कही गई । </s>",234,0.9978632478632479
"कि आने वाले समय",234,0.44476190476190475
"में की थी ।",234,0.7483974358974359
"लगा दिया था ।",234,0.8280141843971631
"भेज दिया गया था",234,0.09075009716284493
"आगे हैं । </s>",234,0.9978632478632479
"से संक्रमित पाए गए",234,0.8192982456140351
"भारी बारिश के कारण",234,0.44903846153846155
"<s> बहुत से लोग",234,0.6847507331378299
"<s> सुप्रीम कोर्ट में",234,0.09032882011605416
"सामने से आ रही",234,0.4968085106382979
"चढ़ गया । </s>",234,0.9978632478632479
"भाजपा के प्रदेश अध्यक्ष",234,0.6210106382978723
"वितरित किए । </s>",234,0.9978632478632479
"कमा सकते हैं ।",234,0.8429602888086642
"<s> बारिश के कारण",234,0.33167613636363635
"प्रतिक्रिया दी है ।",234,0.7162576687116564
"को कहा है कि",234,0.11166905786704925
"आ गई . </s>",234,0.9978632478632479
"पर ध्यान नहीं दिया",234,0.5896464646464646
"करवाई गई । </s>",234,0.9978632478632479
"जगह बना ली है",234,0.6949404761904762
"भेजा जाता है ।",234,0.871268656716418
"कहना चाहता हूं कि",233,0.9189723320158103
"स्वागत है । </s>",233,0.9978540772532188
"गांव की रहने वाली",233,0.9978540772532188
"का प्रयास किया था",233,0.0611681136543015
"बात सामने आ रही",233,0.9153543307086615
"परिषद की ओर से",233,0.9978540772532188
"का शुभारंभ किया गया",233,0.2574750830564784
"की पूर्ति के लिए",233,0.9978540772532188
"के बाद से अब",233,0.05723781388478582
"सलमान खान की फिल्म",233,0.7989690721649485
"दिन है . </s>",233,0.9978540772532188
"को मौत हो गई",233,0.9978540772532188
"प्रभावित हुए हैं ।",233,0.6183510638297872
"<s> इस दौरान दोनों",233,0.02014556797504549
"आम लोगों के लिए",233,0.610236220472441
"गांव के लोगों को",233,0.26182432432432434
"में भाजपा की सरकार",233,0.6494413407821229
"का प्रयास किया तो",233,0.0611681136543015
"कोविड - 19 टीकाकरण",233,0.022010792388525987
"की वजह से वह",233,0.02604750168048398
