Sentence,Add-One,Add-K,Token-Type 
इस  संबंध  में  लीड  कालेज  के  प्राचार्य  डा .,2.611799518738111e-26,2.712969601752189e-24,3.783843784716125e-61
पलजोर  ने  बताया  कि  मातृ  मृत्यु  दर  को  कम  करने  के  उद्देश्य  से  नौ  अगस्त  से  प्रधानमंत्री  सुरक्षित  मातृत्व  अभियान  चलाया  जा  रहा  है ।,8.721494249383483e-75,1.0890730813062863e-69,1.4092694306271244e-157
"वॉट्सएप , फेसबुक , ऐपल  और  गूगल  के  बाद  आखिरकार  माइक्रोसॉफ्ट  ने  भी  अपने  प्लेटफॉर्म  से  गन  का  इमोजी  हटा  लिया  है ।",7.1226345831504904e-118,2.6778025409155003e-114,3.3843853628589966e-169
जोकि  सोशल  मीडिया  पर  खूब  वायरल  हो  रहा .,1.5470438920064395e-25,2.813230330057073e-23,2.9862222882486565e-61
ाष्ट्रपति  पद  की  शपथ  लेने  के  तीसरे  दिन  बाइडन  ने  अमेरिकियों  के  लिए  बचाव  योजना’ की  घोषणा  की ।,6.268534307515691e-68,2.5648960976924766e-64,1.659063240612731e-121
इसमें  कहा  गया  है  कि  धर्मस्‍ थलों  को  खोलने  से  पहले  प्रशासन  और  पुलिस  अधिकारी  उनके  प्रबंधन  से  जुड़ें  लोगों  से  संवाद  करते  हुए  उन्‍ हें  सभी  सावधानियां  बरतने  की  जानकारी  देंगे ।,1.7712363860605462e-110,1.190107109337184e-103,7.939857271168882e-207
"धार्मिक  मान्यताओं  के  अनुसार , सूतक  के  समय  को  अशुभ  मूहुर्त  माना  जाता  है .",2.2152031017015155e-67,8.269792892334271e-65,2.0120311558516988e-109
उनके  बाद  करुण  नायर  और  मनीष  पांडे  भी  क्रमशः  18 और  13 रन  बनाकार  चलते  बने ।,3.587912142621415e-69,3.840888254851649e-65,1.2873408415181637e-109
उनके  साथ  मिशेल  सैंटनर  आठ  रन  बनाकर  नाबाद  हैं ।,1.2553363116826825e-34,3.4539688273758925e-32,1.101506485959828e-66
"जिनके  बीच  वन  नाइट  स्टैंड  होता  है , मगर  उसके  बाद  इन  दोनों  क  जिंदगी  में  काफी  उलटफेर  शुरू  हो  जाते  है ।",8.538946395871568e-97,6.505374306363029e-92,1.8235587750911433e-157
इसके  अलावा  वहां  और  भी  कई  तरीकों  से  अत्याचार  किए  जाते  हैं ।,2.2736238737649934e-37,1.5426748149005351e-34,6.986361429004769e-85
प्रिंस  मोहम्मद  ने  डिप्टी  किंग  के  फरमान  को  23 फरवरी  को  हस्ताक्षरित  किया  था .,3.099227808014434e-57,4.4643433417868185e-54,7.983729571800527e-98
लेकिन  अब  आधुनिक  टेक्‍ नोलॉजी  की  वजह  से  दुनियाभर  में  कई  महिलाएं  सी - सेक्‍ शन  के  द्वारा  ही  शिशु  को  जन्‍ म  दे  रही  हैं ।,2.3619553034318737e-92,9.487987472494088e-87,3.0058579246818348e-170
"अस्थाना  ने  कहा , मैं  ज्यादा  सूचनाएं  साझा  नहीं  कर  सकता , क्योंकि  यह  महत्वपूर्ण  जांच  है ।",3.9107177681798756e-95,5.16253289095894e-92,9.611686748922505e-139
"इस  जहाज  को  किसने  मार  गिराया  था , यह  अब  तक  साबित  नहीं  हो  सका  है , लेकिन  कुछ  लोग  इसके  लिए  रवांडा  के  हूतू  चरमपंथियों  को  जिम्मेदार  ठहराते  हैं  जबकि  कुछ  का  मानना  है  कि  रवांडा  पैट्रिएक  फ्रंट  आरपीएफ) ने  ये  काम  किया  था ।",1.9170980156736313e-194,4.532359106602997e-186,1.34791539492691e-309
"मुख्यमंत्री  शिवराजसिंह  चौहान  ने  कहा  कि  विकास  के  साथ  ही  प्रदेशवासियों  के  जीवन  में  खुशियाँ  आयें , इस  दिशा  में  प्रदेश  सरकार  ने  हैपीनेस  मिनिस्ट्री  शुरू  करने  का  निर्णय  लिया  है ।",5.475537274643767e-111,1.296111914655749e-105,6.148920239211572e-212
शरद  पवार  इस  गठबंधन  की  सरकार  बनाने  कोशिश  कर  रहे  थे .,8.177319464905396e-36,4.532223404477574e-33,1.6753091491912682e-79
और  टकराव  कैसे  टालें  की  जीवन  क्लेश  रहित  हो  जाए ।,2.6201069869255463e-48,3.764569114629368e-46,5.076630137070742e-73
"अंतिम  रिपोर्ट  में  कहा  गया  है , अंसल  ने  हालांकि  14 अगस्त  2017 को  अपना  पासपोर्ट  जमा  कर  दिया  क्योंकि  वह  जानता  था  कि  उसके  खिलाफ  प्रतिकूल  आदेश  पारित  किया  जा  सकता  है ।",3.992916416511187e-118,4.543130785415304e-111,2.6063119454186597e-224
लोगों  का  प्रवेश  दरगाह  में  वर्जित  रहेगा .,6.541476339431662e-30,3.8665378890798717e-28,3.5098680490795634e-55
अमेरिका  के  राष्ट्रपति  डोनाल्ड  ट्रंप  ने  मंगलवार  को  कहा  कि  होंडुरास  से  अमेरिका  की  ओर  बढ़  रहे  हजारों  शरणार्थियों  के  काफिले  में  आतंकवादी  भी  शामिल  हो  सकते  हैं ।,1.538968540536604e-85,6.5774620991784026e-80,2.579172838149803e-182
शनि  को  मनाने  के  लिए  शनि  प्रदोष  व्रत  बहुत  फलदायी  है ।,1.3935555141968214e-41,5.937353363801237e-39,2.118184525823274e-78
वह  घर  पर  ही  था ।,1.2821420856838519e-12,2.1247081225230517e-11,2.0898358636036717e-42
फिल्म  के  प्रोमो  में  दिखाए  गए  चरित्र  एकदम  आम  जिंदगी  से  लगते  हैं ।,7.258157396688387e-52,6.216974128763297e-49,4.4348094417674437e-91
सेना  नियंत्रण  रेखा  पर  पाकिस्तानी  गोलाबारी  का  जवाब  देने  में  एक  सूझ  बूझ  भरी  रणनीति  के  तहत  काम  कर  रही  है . A,6.615524756903287e-78,4.91457719301545e-73,9.723609009961962e-147
सोहन  लाल  द्विवेदी  की  कविताओं  में  वो  भाव  हुआ  करते  थे  जिनके  हरिवंशराय  बच्चन’ भी  कायल  हो  जाते  थे ।,1.2099158676835118e-80,2.8063139153883945e-76,7.631092079577197e-128
फिल्म  100 करोड़  क्लब  में  शामिल  होगी  या  नहीं ?,8.263568144100967e-33,3.703954955253462e-30,9.655501850411632e-68
"फोटो  से  पता  चल  रहा  है  कि  जब  यह  फोटो  क्लिक  की  जा  रही  थी , उन्हें  इस  बात  का  बिल्कुल  भी  नहीं  पता  था  कि  वह  भी  कैमरे  में  कैद  हो  रहे  हैं .",1.6570453107045533e-106,3.837439538399724e-100,4.509213226784989e-231
बीआरए  बिहार  विश्वविद्यालय  में  स्नातक  में  एडमिशन  को  लेकर  आठ  सितंबर  को  होने  वाली  प्रवेश  परीक्षा  स्थगित  कर  दी  गई  है ।,8.85503190840705e-66,5.0858654844836185e-61,1.801329484986765e-139
एक  सप्ताह  तक  हुई  मूसलाधार  बारिश  से  चेन्नई  व  चेन्नई  के  अन्य  इलाके  व  आंध्र  प्रदेश  पानी - पानी  हो  गया ।,4.888272109804458e-75,4.097790104333856e-70,5.761448884708403e-140
लेकिन  जब  रणवीर  सिंह  से  इस  बारे  में  पूछा  गया  तो  उन्होनें  इस  मामले  में  चुप्पी  साध  ली ।,3.8501683428480264e-55,4.3256000027205956e-51,1.0954530670288665e-121
बाड़मेर .,1.2321797662042872e-08,5.951949627299362e-08,1.3089172796133681e-18
लॉकडाउन  को  लेकर  गैस  की  बुकिंग  में  रोजाना  20 - 30 प्रतिशत  इजाफा  होने  से  गैस  एजेंसियों  पर  बैकलॉग  इन  दिनों  46 हजार  का  आंकड़ा  पार  कर  गया  है ।,2.5279026587720567e-102,4.812924324568262e-96,3.069672908146335e-188
"UK Board class 12 th Results 2019 उत्तराखंड  बोर्ड  ऑफ  स्कूल  एजुकेशन  यूबीएसई) ने  कक्षा  12 वीं  बोर्ड  के  परीक्षा  आज  यानी  30 मई , 2019 को  जारी  कर  दिए  हैं ।",1.448359526949208e-134,3.327393271346864e-127,1.2495520129626004e-212
आज  विधान  भवन  सहित  आसपास  के  क्षेत्रों  में  रंग  खेला  गया ।,1.2407876496778637e-38,8.439140963243179e-36,4.9292047445336634e-79
जिसके  बाद  अक्षय  ने  अपनी  शादीशुदा  लाइफ  और  परिवार  को  बचाने  के  लिए  प्रियंका  के  साथ  कभी  काम  न  करने  की  कसम  खाई  थी ।,9.270994489045655e-75,1.4014785897142288e-69,6.963516817319712e-158
महात्मा  गांधी  को  भारत  रत्न  देने  संबंधी  ये  याचिका  ऐसे  समय  पर  दायर  की  गई  थी  जब  वैचारिक  रूप  से  उनके  खिलाफ  रहे  वीडी  सावरकर  को  भारत  रत्न  देने  की  मांग  भी  उठ  रही  है ।,3.423171019044298e-117,1.5622257021974044e-109,8.468163640841267e-225
"इस  पर  रश्मि  ने  सही  जवाब  दिया , लेकिन  अमिताभ  अभिषेक  की  आवाज  नहीं  पहचान  पाए .",1.053183623485278e-78,2.158699544170966e-75,9.557972511439644e-122
विकास  के  नाम  पर  लोगों  को  ठगती  रहीं ।,7.854676868181751e-28,3.560828796468307e-26,8.89748428015302e-61
प्रापर्टी  डीलर  के  स्वजन  ने  बताया  कि  एक  बदमाश  ने  मास्क  के  साथ  हेलमेट  पहना  हुआ  था ।,3.3585118807664244e-55,1.513181217332362e-51,2.440416496036294e-115
एक्सपर्ट  ने  माना  है  कि  यह  बच्चों  समेत  युवाओं  के  लिए  भी  घातक  है ।,8.67017103439066e-45,5.192406476969652e-42,1.592169147227855e-96
साइबर  सेल  की  टीम  ने  उसे  नोएडा  से  गिरफ्तार  किया  है .,4.307268643605916e-32,1.2487188276972429e-29,2.413608809159627e-79
हेशाम  शरफ़  ने  ट्रम्प  के  व्यवहार  को  राष्ट्रपति  चुनाव  के  प्रचार  के  दौरान  दिए  गए  उनके  वादों  से  विरोधाभासी  बताते  हुए  कहा  कि  ट्रम्प  ने  अपने  प्रचार  के  दौरान  सऊदियों  पर  हमला  करते  हुए  उन्हें  11 सितंबर  2001 की  घटना  का  ज़िम्मेदार  कहा  था ।,1.1236654415102102e-158,4.149384610879614e-150,6.164186868689784e-280
यही  अमरता  होगी .,1.843118418180566e-16,1.817782017520427e-15,8.546536713071378e-31
यद्यापि  मुस्कान  उसके  चेहरे  से  कोसों  दूर  जा  चुकी  थी ।,7.45962181705989e-42,2.8329815580883056e-39,5.765928861944381e-73
शेयर  बाजार  में  शाम  के  पहर  तक  बीएसई  हेल्थकेयर  198 अंकों  की  बढत  के  साथ  बंद  हुआ  है ।,3.816802163886463e-69,2.003676326826936e-65,3.5607761896295327e-121
इस  तरह  वे  छोटे - छोटे  से  साधन  से  आगे  बढ़ने  और  काम  करते  रहने  के  लिए  प्रोत्साहित  करते  हैं ।,7.153346809971931e-59,1.435832909373985e-54,2.389281200277942e-133
इस  दौरान  वे  दिल्ली  में  थे ।,2.5103682059814153e-15,7.511541743275561e-14,1.9604881027714266e-48
आलू  में  भरपूर  मात्रा  में  फाइबर  की  मात्रा  होती  है .,1.0713931441809346e-34,2.2389959353152608e-32,2.6753069665295804e-73
संभव  है  कि  किसी  में  अहंकार  अधिक  हो ।,3.079364719225935e-29,1.3788188511885103e-27,1.1025736613870083e-60
वक्रोक्तिजीवित  में  वक्रोक्ति  को  ही  काव्य  की  आत्मा  माना  गया  है  जिसका  और  आचार्यों  ने  खंडन  किया  है ।,9.055251890409298e-76,1.1092039813599117e-72,3.452895875013682e-121
- चलते  वाहनों  से  चोरी  और  चालकों  के  साथ  वारदात  के  प्रयास  ने  बढ़ाई  चिंता  शाजापुर  नईदुनिया  प्रतिनिधि) ।,2.332126198737613e-71,1.830821318761353e-67,1.1093963078623341e-121
"लेकिन  भारत  की  राजनीति  में  ज्‍ योति  बासु  के  समय  में  एक  दौर  ऐसा  भी  था , जब  कुछ  राज्यों  में  लेफ्ट  विचार  धारा  वाली  पार्टियों  का  बोलबाला  था ।",9.112003244948917e-121,4.060835698259169e-115,1.7425273462215937e-200
ऐसे  में  मेकर्स  चाहते  हैं  कि  फिल्म  की  टीज़र  या  फर्स्ट  लुक  के  पहले  सलमान  का  कोई  भी  लुक  सामने  आकर  फिल्म  की  एक्साइटमेंट  ना  खराब  कर  दे ।,4.620569976744361e-105,3.3543086291065822e-99,1.0758507074010786e-182
इस  दौरान  उम्मीदवारों  के  चयन  के  लिए  उम्र  की  सीमा  तय  करने  को  लेकर  चर्चा  हुई ।,1.0259843573595925e-44,2.6063387766016564e-41,3.7530156032738143e-109
खजूरबानी  पहले  जैसा  नहीं  रह  गया  है ।,4.7391507945066954e-26,1.7865826153353528e-24,3.621838363171111e-54
इसे  साल  2013 में  यूनेस्को  विश्व  विरासत  स्थल  घोषित  किया  गया  था ।,7.709224172513233e-41,9.701402980022957e-38,5.181790959650985e-85
अगर  शरीर  में  कार्ब्स  जमा  है  तो  लिवर  किटोन  का  उत्पादन  करता  है .,8.660194785401432e-52,4.2056438583054e-49,1.4773617437742158e-91
जनपद  में  विधानसभा  चुनाव  2017 की  घोषणा  होते  ही  सियायतदां  एक - दूसरे  के  खिलाफ  बयानबाजी  करने  लगे  हैं ।,1.0970516898582942e-60,1.1357192200075553e-56,1.3289477061069534e-127
डेंगू  संदिग्ध  महिला  का  नाम  तारा  अख्तर  49 पति  कृष्ण  कुमार  अख्तर  बताया  गया  है ।,1.7360601836844022e-63,3.4816429545484836e-60,6.239540512749347e-103
आज  दस  जनपथ  पर  कांग्रेस  अध्यक्ष  सोनिया  गांधी  की  अध्यक्षता  में  पार्टी  कार्यसमिति  की  बैठक  में  राहुल  गांधी  को  कांग्रेसअध्यक्ष  बनाने  पर  मुहर  लगा  दी  गयी .,1.3368818074657793e-86,9.181037110679632e-81,5.479830308222105e-171
तैमूर  खिड़की  साफ  कर  रहा  होता  है .,4.696691178556977e-26,2.4378274219286607e-24,5.525875361759038e-55
आज  अगर  मैं  स्कूलों  में  भोजपुरी  को  पढ़ाना  चाहूं  तो  नहीं  कर  सकता  क्योंकि  वह  संविधान  की  अनुसूची  में  नहीं  है ।,2.8568862118557754e-74,5.517393750720145e-70,1.5203306033469594e-139
भारत  ने  मैदान  पर  आते  ही  सबसे  अधिक  जोर  फिटनेस  पर  दिया ।,3.160642164400618e-40,1.7759505444628954e-37,3.613420847726553e-85
उन्होंने  यह  साफ़  तौर  पर  कहा  था  कि  सरकार  द्वारा  इस  व्यवस्था  के  लिए  किसी  भी  प्रकार  का  कोई  अतिरिक्त  फण्ड  प्रदान  नहीं  किया  जायेगा .,5.421089737078861e-72,7.247408396746511e-67,1.6407409106245064e-164
"गावस्कर  ने  ' स्पोर्ट्स  तक ' से  कहा , ' जिस  तरह  से  पाकिस्तान  और  न्यूजीलैंड  के  गेंदबाजों  ने  हमारे  बल्लेबाजों  पर  अंकुश  लगाया , उन्हें  खुलकर  नहीं  खेलने  दिया , यही  मुख्य  कारण  था  कि  भारत  आगे  नहीं  बढ़  पाया ।",1.3330363576241725e-197,8.507360482050839e-190,2.0441707257459493e-297
अधिकांशतः  समय  की  कमी  का  बहाना  कर  लोग  शारीरिक  क्रियाकलापों  से  दूर  भागते  हैं ।,5.236481003845343e-57,7.186720159188972e-54,3.533857821362667e-97
नौकरशाही  के  संगठन  के  स्वरूप; प्रक्रिया  दृष्टिकोण  आदि  पर  सम्बन्धित  देश  और  काल  का  महत्वपूर्ण  प्रभाव  पड़ता  है ।,1.965371813238673e-77,7.74245199393727e-74,2.473548615497454e-121
"मौसम  विशेषज्ञों  के  अनुसार , नवंबर  15 को  घने  कोहरे  की  उम्मीद  है ।",1.3243064559227228e-61,4.433872049828901e-59,1.3059445911741085e-102
सैंपल  वाले  व्यक्तियों  को  क्वारंटीन  किया  जा  रहा  है ।,2.2718729427403765e-27,2.7128251979261144e-25,2.7148051750772445e-66
इससे  लगातार  घरेलू  गैस  सिलेंडरों  की  कालाबाजारी  की  बात  भी  सामने  आ  रही  थी ।,5.788739083904001e-45,1.5141510651024167e-41,2.788829383280775e-97
परिवार  के  लोग  रोडू  के  बारे  में  थाने  में  आए  थे ।,5.916220836087462e-34,8.64290576292281e-32,5.557279736136827e-79
विरोध  को  देख  अफसरों  ने  कंटेनर  को  सील  कर  जब्त  कर  दिया  है ।,1.2332163791342942e-42,7.79401544241774e-40,9.240498186401019e-91
हाल  में  ही  फिल्म  वीरे  दी  वेडिंग’ में  करीना  कपूर  ने  अपनी  मम्मी  के  गाउन  को  री - डिजाइन  करके  पहनती  है ।,9.899634745224803e-85,5.159083786878929e-80,1.0807265118375337e-145
न्यास  ने  इस  भूमि  को  मंदिर  के  निर्माण  के  उद्देश्य  से  लिया  था ।,1.7604660009769333e-40,7.110413388772866e-38,3.4609647029042063e-91
उन्‍ होंने  यह  भी  निर्णय  कर  लिया  कि  फिल्‍ म  का  निर्देशन  रंजीत  तिवारी  करेंगे ।,1.9815996399506765e-53,1.2018313552599116e-49,1.7543513659643996e-103
"1999 में , SRK ने  अभिनेत्री  जूही  चावला  और  निर्देशक  अज़ीज़  मिर्ज़ा  के  साथ  प्रोडक्शन  हाउस , ड्रीमज़  अनलिमिटेड  की  स्थापना  करके  एक  नई  भूमिका  में  कदम  रखा .",7.770511244779234e-148,2.5233740434422575e-142,1.0150862436475262e-206
दो  बार  उन  लोगों  ने  आत्मसमर्पण  का  वादा  किया  लेकिन  फिर  पलट  गये ।,1.7676698555136482e-46,2.7157630622703555e-43,2.665380760034865e-91
वे  भूल  जातीं  थीं  कि  उन्हें  तीव्रता  से  नहीं  उठना  है ।,6.807961386077686e-45,2.219485581897323e-42,1.2283143371039829e-78
उन्होंने  दुकानदारों  से  मिलावटी  खाद्य  पदार्थ  की  बिक्री  न  करने  की  अपील  की ।,3.1754588967528612e-43,2.8227498765394354e-40,3.5154167783558945e-91
पश्चिम  बंगाल  चुनावों  के  लिए  तृणमूल  कांग्रेस  ने  नया  चुनावी  नारा  ' बांग्ला  नीजेर  मेय  के  ई  चाए ' जारी  किया  है ।,1.6714912836686467e-86,1.1513492719422748e-81,2.0709376253309692e-145
"अगर  आपको  अंडे  खाना  पसंद  है , तो  जरूर  इनका  सेवन  नियमित  करें , क्योंकि  अंडे  में  तमाम  पोषक  तत्व  पाए  जाते  हैं , जो  शरीर  के  लिए  आवश्यक  होते  हैं ।",3.7541819322175565e-161,7.334036794186786e-155,5.851961973923305e-236
सिंधिया  को  पार्टी  चेहरा  घोषित  करती  है  तो  कांग्रेस  की  सत्ता  वापसी  तय  है ।,5.955873018044604e-50,8.402482999008151e-47,6.53840733214496e-97
"वहीं  से  रास्ता  खुलता  है , पुलिस  हाउसिंग  कॉलोनी  जाने  का .",3.991116536892635e-61,1.0056987441564314e-58,2.388759454822693e-91
गढ़वाल  स्पोर्टिंग  एफसी  की  ओर  से  शुभम  ने  61 वें  मिनट  में  मात्र  एक  गोल  किया ।,1.5547349341301928e-61,5.246487389928375e-58,1.6197207474093794e-109
इस  दौरान  इनका  हाथ  में  चोट  लगी  थी ।,6.86537757695921e-25,8.646341118371532e-23,1.247398563800001e-60
ढाका  बांग्लादेश  की  राजधानी  ढाका  में  ग्रामीण  विकास  मंत्री  ताज - उल  इसलाम  मंत्री  को  निशाना  बनाकर  किये  गये  बम  विस्फोट  में  दो  पुलसकर्मी  घायल  हो  गये .,2.638112512398165e-107,4.9410804779791497e-101,4.007750013815053e-177
इस  अवसर  पर  दीपों  की  रोशनी  से  पूरे  सूर्यकुंड  परिसर  को  रोशन  किया  गया  तो  दर्शन  को  भक्तों  की  भीड़  उमड़  पड़ी ।,1.040920991188108e-79,4.1262684352170713e-75,5.199422227371107e-146
दीवारों  पर  पेंट्स  के  स्थान  पर  इस  बार  रॉयल  प्ले  के  नाम  से  प्रोडेक्ट  निकाला  गया  है  जो  मेटेलिक  व  नान  मेटेलिक  में  उपलब्ध  है ।,2.1820921068982616e-98,5.244956137711565e-94,7.3177033192734e-164
राष्ट्रपति  की  सुरक्षा  के  लिए  15 सौ  से  अधिक  पुलिस  जवान  के  साथ - साथ  30 से  अधिक  आईपीएस  अधिकारी  तैनात  हैं ।,2.915544251915417e-65,1.0867530832287387e-60,1.5996008865434582e-145
सैडलर  ने  गुरुकुल  का  खूब  गहरा  अवलोकन  करने  के  बाद  कहा  था - मातृभाषा  के  माध्यम  से  उच्च  शिक्षा  देने  के  परीक्षण  में  गुरुकुल  को  अभूतपूर्व  सफलता  प्राप्त  हुई  है ।,1.708208571651661e-111,8.857724331244018e-106,2.886054286153415e-194
इसलिये  जिले  में  अपराध  कंट्रोल  करने  में  पुलिस  की  मदद  करना  पहला  कर्तव्य  है ।,1.476900721848865e-48,1.593745102603739e-45,6.755767917077435e-97
महोत्सव  30 दिसंबर  से  12 जनवरी  तक  होगा ।,1.1609530272717574e-29,1.694163549496331e-27,8.21659623652829e-61
फिल्म  इंडस्ट्री  में  सभी  सीनियर  एक्टर्स  में  वही  हैं  जो  सबसे  फिट  एंड  फाइन  हैं  और  अपनी  उम्र  से  काफी  यंग  नजर  आते  हैं .,6.011046765968399e-87,1.8497246021908782e-81,1.0086183618288115e-158
डा .,3.5309856330769935e-05,0.000167360877306291,1.345468720657342e-18
जब  कोई  उनको  इसके  लिए  टोकता  था  तो  वो  ख़ुद  को  जस्टिफाई  करने  लगते  थे ।,1.2162498325782396e-58,4.26095750164187e-55,1.98595629355367e-103
इसको  1 मिनट  तक  छोड़ने  के  बाद  ठंडे  पानी  से  धो  लें ।,1.267424387548271e-42,1.5000735229026138e-39,4.0610583008346734e-85
अंकशास्त्र  में  3 नंबर  बृहस्पति  का  होता  है ।,1.1294239341606078e-33,5.867907922675121e-32,2.520429947836723e-60
इनको  अदिति  का  अवतार  भी  माना  जाता  है ।,1.408346224577868e-29,1.0677570761824575e-27,2.6322363419838287e-60
rs . g,5.274371705658689e-17,4.556176120547026e-16,4.0775544883352586e-25
इसका  प्रयोग  करने  के  लिए  खीरे  की  स्‍ लाइस  काट  कर  चेहरे  पर  लगा  लें  और  फिर  15 - 20 मिनट  तक  रखें ।,8.943758521257161e-78,1.7064685395408636e-72,5.748089547700999e-152
"यदि  आप  लंबी  अवधि  में  महंगाई  से  निपटना  चाहते  हैं , तो  इक्विटी  म्यूचुअल  फंड  आपके  पोर्टफोलियो  का  एक  हिस्सा  होना  चाहिए ।",1.0671288963647711e-95,1.2822103830828322e-90,5.960049895462711e-158
हम  केवल  हेकेन  आसि  मोमबत्तियों  का  इस्तेमाल  करते  हैं  वह  महत्वपूर्ण  है ।,2.2002209150713384e-44,9.747677155413157e-42,1.0515534760790403e-84
जागरण  समूह  के  डायरेक्टर  संदीप  गुप्त  ने  कहा  कि  बरेली  के  रीडर्स  ने  दैनिक  जागरण  को  पहले  दिन  से  अपना  स्नेह  दिया  है  और  वह  आज  भी  बरकरार  है ।,6.445115527843201e-97,3.4445680236385597e-91,4.310563357816099e-188
सुबह  भगवान  का  विधि - विधान  से  पूजा - अर्चना  करने  के  बाद  महाप्रसाद  का  भोग  लगाया  गया ।,1.9714372006536307e-59,1.5980535792419695e-55,1.470877795499555e-121
बांध  के  ओवरफ्लो  से  यह  निश्चित  हो  गया  है  कि  अगले  दो  वर्षों  तक  गुजरात  में  पीने  और  सिंचाई  के  लिए  पानी  की  कोई  समस्या  नहीं  होगी ।,3.374200297907087e-84,8.230083194565387e-79,3.9752299613120995e-176
अपने  एयरपॉड्स  प्रो  की  सर्विस  कराने  के  लिए” आप  नजदीकी  ऐप्पल  के  ऑथराइज्ड  अधिकृत) सर्विस  प्रोइवडर  के  पास  जा  सकते  हैं ।,3.1744185430204894e-94,3.8153364961515737e-90,8.698644877499351e-140
"लेकिन , इसकी  लोकप्रियता  के  बावजूद , इस  तरह  के  कई  मैनीक्योर  अज्ञात  बनी  हुई  है ।",2.266562910429626e-87,6.48828741049227e-85,1.1635992385779599e-132
"जालंधर , जेएनएन ।",2.7813543683319142e-30,1.1869629362503122e-29,3.676278751586849e-42
मैं  धन  विरोधी  नहीं  हूं ।,8.937716918462082e-22,2.99079919888006e-20,1.5602442723017105e-42
करीब  1.73 लाख  कैंडिडेट्स  ने  इसके  लिए  पंजीकरण  कराया  था ।,2.2737489101850808e-37,7.17037039872023e-35,6.60295819075701e-73
"कृष्ण - सुदामा  से  लेकर  जय - वीरू  तक , दोस्ती  का  रिश्ता  पुरातनकाल  से  ही  सबसे  अनोखा  रिश्ता  रहा  है  और  बात  जब  सियासी  दोस्ती  की  हो  तब  तो  दोस्ती  देखते  ही  बनती  है ।",2.6385255780353752e-154,1.707582694033694e-147,1.2997796199314793e-236
"इसमें  777 व्यक्ति  सर्दी - खांसी , बुखार  लक्षण  वाले  मिले ।",5.270751410007089e-66,1.2537637889153114e-63,6.406712256567235e-91
साथ  ही  फोंडा  में  बडा  आंदोलन  कर  राज्य  एवं  केंद्र  शासन  से  हात  कातरो’ खम्भे  को  संरक्षित  स्मारक  घोषित  करने  की  जोरदार  मांग  की  गई  है ।,3.315830613054419e-101,6.356163549787545e-96,6.105718458504507e-170
नई  दिल्ली .,5.346953368782006e-06,4.228794455760448e-05,1.154261719350625e-24
26 सर्वोत्तम  प्रणालियों  में  १६० शब्द  प्रति  मिनट  से  अधिक  की  परिशुद्धता  को  पाया  गया  है ।,6.07998908794937e-66,8.681245944827612e-63,5.018991293923466e-109
फिर  मैंने  सलवार  सूट  पहन  लिया  और  फिर  मैं  किचन  में  आ  गयी . .,2.643412309991929e-50,8.993689044994135e-47,8.718582023547433e-98
उन्होंने  ने  बताया  कि  जनपद  को  इसके  लिए  50 करोड़  का  लक्ष्य  शासन  से  निर्धारित  किया  गया  है ।,6.844232982916673e-49,2.730702522116417e-45,5.910156640997556e-121
गृह  मंत्री  ने  कहा  कि  असम  का  डिटेंशन  सेंटर  एक  निंरतर  चलने  वाली  प्रक्रिया  के  तहत  बना  है ।,6.86761961741275e-63,4.716376174101328e-59,4.235008009228227e-121
शिकायतकर्ता  मो .,5.312480747632205e-12,4.487726822582496e-11,1.050256830333978e-24
जो  मुस्लिम  एक  सच्चा  देश  भक्त  है  आज  तक  जो  भी  फैसला  सुप्रीम  कोर्ट  या  हाई  कोर्ट  ने  मुस्लिम  धर्म  को  सुनाये  उसे  हमारे  मुस्लिम  चाचा  भाई  सर  झुका  कर  स्वीकार  किया  फैसला  चाहे  जैसा  भी  हो  हिन्दुस्तान  में  मुस्लिम  धर्म  को  लोकतंत्र  पर  विश्वास  हैं  हिन्दुस्तान  में  एक  भी  मुस्लिम  धर्म  गुरु  अरबपति  नहीं  मिलेगा  नहीं  बलात्कारी  हिन्दू  धर्म  में  चार  बच्चा  पौदा  कर  बाबा  बना  हैं .,6.776361061547694e-287,1.1391342147993515e-272,0.0
अब  बात  करते  हैं  मुजीब  के  प्रदर्शन  की ।,1.1705453466485068e-27,6.425445997850989e-26,9.429573906533225e-61
अमदाबाद  प्रखंड  के  उत्क्रमित  मध्यविद्यालय  झब्बू  टोला  के  समीप  गंगा  नदी  का  कटाव  आ  गया  है ।,4.04728940279948e-65,1.5243992480193586e-61,4.873908724290857e-109
"तब  तक  देर  न  हो  जाये , देश  में  दौलत  करने  वाले  संसाधन  व  सत्ता  में  सुस्थिरता  पैदा  करने  वाली  लोकास्था  पूरी  तरह  लुट  न  जाये , इसके  लिए  बुद्धिजीवी  वर्ग  की  कलम  व  वाणी  को  औजार  बनकर  सत्याग्रह  करने  रहना  है ।",4.435707024082729e-207,2.7465159340504766e-199,3.287841461923892e-291
"उद्घाटन  समारोह  में  बोलते  हुए  मुख्यमंत्री  उद्धव  ठाकरे  ने  कहा  कि , दूसरी  कोरोना  लहर  में  ऑक्सीजन  की  कमी  के  कारण  मरीज  को  कई  तरह  की  दिक्कतों  का  सामना  करना  पड़ा ।",2.3623270046102407e-108,6.7906963377253165e-102,1.3187732858240128e-212
