Sentence,Add-One,Add-K,Token-Type
चकसेठवल  गांव  निवासी  स्व .,1.6339432766527072e-21,1.452007021414353e-21,1.0797781905360152e-30
.,0.0112585340577979,0.011293673322707197,2.242590365861217e-06
"इसके  अलावा  कम्पनी  जोमैटो  गोल्ड’ की  भी  सुविधा  देती  है , जिसमें  कुछ  रेस्टोरेंट्स  के  द्वारा  एक  पर  एक  फ्री  जैसी  सुविधाओं  का  लाभ  ग्राहकों  को  दिया  जाता  है ।",1.5896167785925953e-105,1.7137115133103059e-105,5.630559516740461e-183
लोगों  को  धैर्य  बनाये  रखने  की  जरूरत  है ।,1.226072345043683e-26,1.260576554094121e-26,1.054921309750692e-52
रोजा ।,2.0646679874529076e-07,2.0766053095557316e-07,4.62199991327963e-12
पुलिस  ने  इनकी  एक  कार  भी  जब्त  कर  ली  थी  जो  पश्चिम  विहार  से  चुराई  गई  थी ।,5.238128663427193e-56,5.528848538833637e-56,4.195301978759536e-107
धनबाद  के  भागा  स्टेशन  की  सूरत  आज  काफी  बदतर  है .,2.8683564136331613e-37,2.9648290175922402e-37,4.469809687298358e-65
मंदिर  में  कुल  161 खंभे  हैं  जिनसे  आप  मधुर  संगीत  को  सुन  सकते  हैं ।,2.872725437769207e-52,3.004613029855391e-52,4.181989940700306e-89
राज  वाल्मीकि  की  समीक्षा  आइए  महसूस  करिये  जिन्दगी  के  ताप  कोे ।,3.8945849456379355e-50,4.009088019266549e-50,1.5539704025346678e-71
"इसे  तब  और  उस  वक्त  जारी  किया  जाना  था  जब  सरकार  वैक्सीन  को  मंजूरी  दे । """,2.052084850778932e-60,2.1567657093366452e-60,1.2937941247440562e-107
शनिवार  शाम  सुधीर  नशे  की  हालत  में  घर  पहुंचा  और  कमरे  में  चला  गया ।,3.1631783506813907e-46,3.313510241418673e-46,2.0618144464591708e-88
मुंबई  एजेंसी) ।,5.298469501460639e-11,5.3454410170156144e-11,3.85691949537556e-18
वर्ष  1993 में  मुंबई  में  सिलसिलेवार  बम  धमाकों  के  दोषी  याकूब  मेमन  को  30 जुलाई  को  फांसी  देने  के  लिए  महाराष्ट्र  प्रशासन  तैयारियां  कर  रहा  हैं ।,2.5435278586371043e-90,2.7559767512318685e-90,4.999802739530911e-159
ये  बीज  आपको  एनर्जी  को  बढ़ाते  हैं  और  आपकी  ब्रेन  पावर  को  बूस्ट  करते  हैं ।,3.101428896065391e-54,3.251907118818591e-54,7.10713724783721e-95
थाना  सरहिद  के  एएसआइ  जसविदर  सिंह  ने  कहा  कि  दविंदर  के  भाई  सर्बजीत  सिंह  ने  उन्हें  बताया  कि  दविदर  नशे  करने  का  आदी  था ।,9.472411836525111e-88,9.931216284182088e-88,1.4504730247632757e-147
पं .,2.0939067955667318e-07,2.1067168791907646e-07,1.7956749562777637e-12
होटल  मालिकों  का  कहना  है  कि  लखनऊ  में  शासन  ने  स्टार  श्रेणी  के  होटल्स  को  कोविड  केयर  सेंटर  बनाया  है ।,5.391297681718318e-66,5.743138861366653e-66,5.067576170757029e-123
मंगलवार  को  पुलिस  अधीक्षक  रियाज  इकबाल  ने  इस  वारदत  का  खुलासा  करते  हुए  बताया  कि  दो  आरोपियों  को  पुलिस  ने  पकड़  लिया  है ।,4.173679238523433e-75,3.9324720665701664e-75,1.1780007931943606e-141
आज  सुबह  किसी  मरीज  को  पानी  चढ़ाने  की  व्यवस्था  हुई .,1.863349892709821e-34,1.927235189010216e-34,7.661547760454456e-66
"कोतवाली  पुलिस  मौके  पर  पहुंची  और  जेवर , मूर्ति  का  वीडियो  बनाने  के  बाद  इन्हें  मंदिर  के  पुजारी  को  सौंप  दिया ।",8.307523401165165e-77,8.86414931644008e-77,8.011078278336499e-136
पीढ़ियों  से  प्राप्त  रोग  को  भुगतना  या  ऐसे  रोग  होना  जो  पीढ़ी  दर  पीढ़ी  चलता  रहे ।,1.096922983463796e-61,1.1543437835264335e-61,5.359205798197049e-102
एसिड  से  आग  नहीं  लगती ।,4.242681154494537e-19,4.321855652379134e-19,1.219001589186788e-35
न्‍ होंने  कहा  कि  अगले  20 वर्षों  में  भारत  दुनिया  का  सबसे  बड़ा  ऊर्जा  बाजार  बनने  वाला  है ।,2.1905010268738318e-60,2.3233126503298447e-60,5.015906245383438e-113
बिलासपुर( निप्र) ।,9.798986438757275e-13,9.877882874897315e-13,3.694723297786629e-18
सामाजिक  प्रतिष्ठा  निखरेगी ।,8.362756467944793e-18,8.264641453702931e-18,3.0101728122799433e-24
"लेकिन , इसके  खिलाफ  भी  सुप्रीम  कोर्ट  में  पुनर्विचार  याचिका  दायर  हुई ।",1.5305591753396903e-50,1.588089983060245e-50,1.2416305775098601e-83
"उन्होंने  मीडिया  से  अपील  की  कि  वो  "" उनकी  निजता  का  सम्मान  करें  और  परिवार  को  इस  दुख  के  पल  में  अकेला  छोड़  दें . """,5.133157297842684e-97,5.525861214090795e-97,2.0128542219448877e-165
ऐसे  में  गणेश  चतुर्थी  Ganesh Chaturthi का  आगाज  हो  चुका  है .,6.547611827011475e-44,6.717655249359048e-44,2.651875956570019e-71
वेब  श्रृंखला  द  ट्रिप’ में  नजर  आ  चुकीं  अभिनेत्री  श्वेता  त्रिपाठी  इसके  दूसरे  सत्र  में  भी  नजर  आएंगी ।,1.924247522155899e-71,1.911898835851828e-71,1.0746359462100569e-113
मिशन  शक्ति  के  तहत  जागरुकता  कार्यक्रम  को  आगे  बढ़ाने  वाली  महिला  शक्ति  केंद्र  की  जिला  समन्वयक  अनीसा  व  दीपिका  ने  कहा  कि  बेटी  बचाओ - बेटी  पढ़ाओ  अभियान  का  नारा  बुलंद  होना  चाहिए ।,7.266872232797076e-120,7.99303937585831e-120,6.527824224631756e-203
उसके  पास  से  कुछ  सर्जिकल  ब्लेड  बरामद  हुए  थे ।,8.745825729553806e-33,9.01402319417309e-33,7.433231566061653e-60
"मामले  में  तत्कालीन  तहसीलदार  रमेश  वर्मा , पटवारी  जसवीर  सिंह , हाकम  सिंह  निवासी  भड़ी , दीदार  सिंह , जोगिंदरपाल  सिंह , सुरजीत  सिंह  निवासी  समाणा  खुर्द , मेवा  सिंह  निवासी  भोले  कालेवाल , सुच्चा  सिंह  संतोखगढ़  टप्परियां , अमर  सिंह  निवासी  ठौणा  और  कंडी  फ्रेंड्स  एजुकेशनल  ट्रस्ट  के  स्व .",2.49159059974068e-296,6.955250079384319e-297,0.0
उनके  समर्थन  के  बिना  यह  संभव  नहीं  था .,6.686181606100634e-26,6.875953036842744e-26,1.2950737514660675e-53
"इस  साइट  पर  मेरे  अन्य  लेख  भी  देखें , और  मेरे  अनुसरण  करने  से  न  चूकें  फेसबुक  पर  ग्रुप  साथ  ही  मेरे  बाइनरी  विकल्प  रणनीति  फैनपेज !",5.2523975461384174e-107,5.452836502674974e-107,4.151475844671979e-168
अगर  वे  भाजपा) वोट  खरीदना  चाहते  हैं  तो  पैसे  ले  लों  और  वोट  टीएमसी  के  लिए  करो । ',1.4332505158163564e-65,1.513803193211782e-65,2.4116124492174972e-113
"डिजिटल  डेस्क , नागपुर ।",3.451043470297731e-27,3.49367988093711e-27,3.014116789053063e-36
इसमें  अनियमितताएं  पाई  गई  थीं ।,1.8122779213717484e-21,1.8438305726117893e-21,2.9692682745734347e-36
इस  मौके  कलक्टर  ने  टास्क  फोर्स  के  अधिकारियों  के  साथ  बैठक  कर  अभियान  के  दौरान  हुए  कार्यों  की  समीक्षा  की ।,7.776608496035069e-61,8.297519342000881e-61,1.1680279331780526e-122
मुरादाबाद  डिपो  और  पीतलनगरी  डिपो  पर  सबसे  ज्यादा  भीड़  दोपहर  11 बजे  से  साढ़े  तीन  बजे  तक  रही ।,2.1960472927066968e-66,2.2704715561575306e-66,8.319202745283075e-114
सेवा  का  निजी  प्रबंधक  2 पहलुओं  के  दो  गुना  और  बहुत  ईर्ष्यापूर्ण  है ।,6.935568847231756e-47,6.839908482251064e-47,1.2641986455279173e-82
बाजार  में  खरीदारी  के  लिए  आने  वालों  को  ई  रिक्शा  की  सुविधा  देने  की  भी  नगर  निगम  तैयारी  कर  रहा  है ।,2.591315562662541e-63,2.7741475359035634e-63,9.986463230948873e-129
मान्यता  है  कि  रात  के  समय  पूजा  करने  से  देवी - देवताओं  की  निद्रा  बाधित  हो  जाती  है ।,3.5696302656251935e-56,3.7802876515700703e-56,4.021041845131249e-111
"संक्रमण , चोट , रिएक्शन , सूजन , जलन  आदि  के  कारण  भी  दर्द  हो  सकता  है ।",8.553277365395205e-95,8.925413026159986e-95,4.798626619729453e-131
इस  बार  कुंभ  मेले  के  दौरान  किसी  भी  स्थान  पर  संगठित  रूप  से  भजन  एवं  भंडारे  की  अनुमति  नहीं  होगी ।,8.16236901450378e-66,8.704446866079284e-66,2.812435577190613e-124
बढ़ती  रिश्वत  खोरी  के  मामले  को  लेकर  पुलिस  आयुक्त  ने  कहा  का  डिफॉल्टर  पुलिस  कर्मचारियों  की  सूची  तैयार  की  गई  है ।,4.802437106910202e-67,5.112688125747707e-67,5.924314139670889e-129
1 .,4.825104165942233e-06,4.85524357796889e-06,1.9136176253215914e-12
"पेंशनरों  को  सूचित  किया  गया  कि  जो  पेंशनर  आयकर  के  दायरे  में  आते  हैं  वे  इस  वर्ष  में  की  गई  अपनी  बचत  का  ब्यौरा  कोषागार  कार्यालय  में  नोट  करवाएं , ताकि  उनसे  आयकर  अधिक  कटौती  न  हो ।",3.169408124770099e-134,3.5394194561925583e-134,1.523435477859016e-230
योजना  के  तहत  कॉलेज  में  इन  नए  कक्षों  के  निर्माण  पर  70 लाख  रुपए  खर्च  होंगे ।,5.731315233296178e-53,6.036236131469453e-53,1.8406268182038987e-100
नई  दिल्ली| प्रधानमंत्री  नरेंद्र  मोदी  अंतर्राष्ट्रीय  महिला  दिवस  पर  रविवार  को  यहां  नारी  शक्ति  पुरस्कार  विजेताओं  के  साथ  संवाद  करेंगे ।,3.1497767609108514e-73,3.3557888678831125e-73,1.1693013616877356e-125
बेहतर  होता  वे  दोनों  मसलों  के  अलग  अलग  रखते ।,1.4819082075148197e-32,1.5279456107293942e-32,8.900384414625937e-60
दिल  से  सबको  प्यार  और  सेहत ।,1.1057586649608042e-22,1.1299445455866157e-22,1.5585787171722102e-41
डाक  कर्मियों  ने  आरोपियों  की  गिरफ्तारी  और  कड़ी  कार्रवाई  की  मांग  की  है ।,1.1322101578641843e-40,1.1823877467373779e-40,1.3212780111946797e-81
फिर  दिन  या  रात  के  वक्त  टारगेट  किए  आलीशान  सूने  घरों  व  दुकानों  में  चोरी  की  वारदात  को  अंजाम  देकर  वापस  अजमेर  भाग  जाते  है ।,4.738306120323758e-88,5.127013835266611e-88,1.7777860231929088e-154
बिलासपुर  नईदुनिया  प्रतिनिधि) । N,2.0343853927097097e-20,2.0650633239765067e-20,2.4091388875033344e-30
इसलिए  सेक्‍ स  के  दौरान  सहभागियों  को  सेक्‍ स  के  अलावा  किसी  अन्‍ य  विषय  के  बारे  में  सोचने  से  बचना  चाहिए ।,4.730690067665276e-79,5.0390457754302034e-79,1.754166819831135e-135
जल  प्रदान  करनेवाला  के  अर्थ  में  बादल  के  कई  नाम  है  जैसे  वारिधर  यानी  पानी  को  धारण  करनेवाला ।,4.5757661101482975e-67,3.6294397765099955e-67,7.413051773740408e-112
बिछिया  से  लेकर  मंगतखेड़ा  तक  वाहनों  की  लंबी - लंबी  कतारें  लगी  रही ।,1.5294753639700441e-50,1.4801113883344554e-50,2.2679808886467923e-83
वहीं  सोपोर  में  पथराव  के  दौरान  पत्थर  एक  सीधे  व्यक्ति  की  आँख  में  जाकर  लगा .,2.7090500522177624e-52,2.841311761724779e-52,1.9826406383641964e-94
आरएलडी  के  कद्दावर  नेता  रहे  मुन्ना  सिंह . . .,6.58534077546213e-33,6.778348923375667e-33,2.849438370776448e-59
अमेरिकी  राष्‍ ट्रपति  डोनाल्‍ ड  ट्रंप  द्वारा  वहां  कंपनियों  को  निवेश  एवं  रोजगार  बढ़ाने  के  लिए  टैक्‍ स  दरों  में  भारी  कमी  के  बाद  अब  चीन  ने  भी  विदेशी  इन्‍ वेस्‍ टर्स  को  लुभाने  और  अपने  साथ  जोड़ने  के  लिए  हर  संभव  कोशिश  शुरू  कर  दी  गई  है ।,3.4651938910900674e-166,4.006456368281251e-166,2.1401096043900966e-290
16 पटना  बिहार  विधानसभा  चुनाव  में  नीतीश  कुमार  को  मुख्यमंत्री  का  चेहरा  बनाए  जाने  को  लेकर  अटकलें  लगाई  जा  रही  है ।,4.507188927397984e-68,4.823823458009421e-68,2.110090130623333e-130
बीएसएफ  का  आठ  मंजिला  मुख्यालय  लोधी  रोड  पर  सीजीओ  कॉम्प्लेक्स  में  स्थित  है .,6.016591897184001e-52,6.167912729202143e-52,2.6488010816830188e-83
साथ  ही  प्रारंभिक  परीक्षा  के  प्रवेश  पत्र  16 जनवरी  तक  डाउनलोड  किए  जा  सकेंगे .,6.220100050120368e-49,6.51611310487743e-49,4.022167527511507e-90
कार्यक्रम  के  दूसरे  चरण  में  मुंशी  प्रेमचंद  की  कहानी  नरक  के  द्वार  पर  भानुप्रताप  तिवारी  ने  एकल  अभिनय  कर  समाज  में  व्याप्त  लिंग  भेद  की  कुरीती  पर  कटाक्ष  किया ।,2.0735102071949443e-108,1.976068763266305e-108,1.7371834552800877e-176
"हालांकि , सुबह  सर्द  मौसम  से  ठिठुरन  बनी  हुई  थी ।",6.343225449352927e-47,6.529612120837666e-47,5.144818729500125e-72
यह  लंबे  समय  से  नकली  घी  के  कारोबार  को  चला  रहा  है ।,6.662111227859747e-38,6.935379961347285e-38,4.242663788154337e-76
उन्होंने  कहा  कि  ग्रामीणों  को  भयभीत  होने  की  जरूरत  नहीं  है ।,2.784042336308128e-32,2.8888931331310727e-32,4.348765899272767e-70
"भारत  में  केंद्रीय  स्वास्थ्य  एवं  परिवार  कल्याण  मंत्रालय  की  ओर  से  शनिवार  को  जारी  आंकड़ों  के  मुताबिक  संक्रमितों  की  कुल  संख्या  अब  64 , 73 , 545 हो  गई  है ।",3.1346694830535347e-114,3.420813517564342e-114,3.472819595738368e-195
हत्या  की  खबर  फैलते  ही  तमाम  व्यापारी  राजकीय  मेडिकल  कॉलेज  पहुंच  गए ।,2.385305114054153e-45,2.4810929398155055e-45,4.601879575559127e-78
इसके  परिणामस्वरूप  रीढ़  की  हड्डी  हमेशा  के  लिए  कार्य  करना  बंद  कर  देती  है  या  फिर  इसमें  अकड़न  रह  जाती  है ।,1.1185832542771112e-72,1.1748512759098622e-72,3.245787273122383e-130
इसके  दो  सिर  और  चार  आंखें  हैं ।,3.88962655942067e-24,3.986965925308776e-24,1.3307774383391823e-47
मेलाधिकारी  अरविंद  कुमार  द्विवेदी  ने  बताया  कि  सदर  बाजार  के  बराबर  से  ही  120 फुट  चौड़े  वीआईपी  रोड  का  निर्माण  होगा ।,3.587596758888049e-77,3.82060411021096e-77,7.802217367874364e-131
पंजाब  के  मुख्यमंत्री  प्रकाश  सिंह  बादल  ने  कहा  है  कि  वह  राज्य  विधानसभा  चुनाव  में  लोगों  के  फैसले  को  मंजूर  करते  हैं ।,7.82382926120199e-64,8.402675618354057e-64,1.645537631707184e-134
रिलायंस  जियो  के  टेलीकॉम  सेक्टर  में  उतरने  के  बाद  अन्य  टेलीकॉम  कंपनियों  के  सामने  अपने  ग्राहक  बचाए  रखने  की  चुनौती  अभी  भी  बनी  हुई  है ।,1.6366016246938222e-84,1.7717854900610678e-84,5.386617516957912e-153
इस  संबंध  में  लीड  कालेज  के  प्राचार्य  डा .,8.21045189454592e-29,8.441663302468581e-29,2.6073717309015477e-53
पलजोर  ने  बताया  कि  मातृ  मृत्यु  दर  को  कम  करने  के  उद्देश्य  से  नौ  अगस्त  से  प्रधानमंत्री  सुरक्षित  मातृत्व  अभियान  चलाया  जा  रहा  है ।,1.1525895484769633e-81,1.1553232157211496e-81,1.3079645061186815e-147
"वॉट्सएप , फेसबुक , ऐपल  और  गूगल  के  बाद  आखिरकार  माइक्रोसॉफ्ट  ने  भी  अपने  प्लेटफॉर्म  से  गन  का  इमोजी  हटा  लिया  है ।",1.9255305005245073e-96,2.046865994318175e-96,8.480196894397097e-148
जोकि  सोशल  मीडिया  पर  खूब  वायरल  हो  रहा .,1.5644455656216363e-29,1.6086142060694834e-29,2.4418163855130222e-54
ाष्ट्रपति  पद  की  शपथ  लेने  के  तीसरे  दिन  बाइडन  ने  अमेरिकियों  के  लिए  बचाव  योजना’ की  घोषणा  की ।,2.0732795377032113e-63,2.1676681895982906e-63,3.248907773852879e-111
इसमें  कहा  गया  है  कि  धर्मस्‍ थलों  को  खोलने  से  पहले  प्रशासन  और  पुलिस  अधिकारी  उनके  प्रबंधन  से  जुड़ें  लोगों  से  संवाद  करते  हुए  उन्‍ हें  सभी  सावधानियां  बरतने  की  जानकारी  देंगे ।,2.154071751358293e-109,2.2669122855812213e-109,1.796348413851973e-195
"धार्मिक  मान्यताओं  के  अनुसार , सूतक  के  समय  को  अशुभ  मूहुर्त  माना  जाता  है .",3.230345146149808e-61,3.227591213525931e-61,1.4976880631162401e-94
उनके  बाद  करुण  नायर  और  मनीष  पांडे  भी  क्रमशः  18 और  13 रन  बनाकार  चलते  बने ।,5.9888757620990234e-64,6.0580442251439374e-64,5.3491548719350026e-102
उनके  साथ  मिशेल  सैंटनर  आठ  रन  बनाकर  नाबाद  हैं ।,5.6409057984482975e-37,5.795317366680196e-37,3.549841877543085e-60
"जिनके  बीच  वन  नाइट  स्टैंड  होता  है , मगर  उसके  बाद  इन  दोनों  क  जिंदगी  में  काफी  उलटफेर  शुरू  हो  जाते  है ।",1.8341663009167693e-84,1.961752143322465e-84,3.8803894131480193e-143
इसके  अलावा  वहां  और  भी  कई  तरीकों  से  अत्याचार  किए  जाते  हैं ।,8.392207548143749e-39,8.736284397695276e-39,3.8711905876475324e-77
प्रिंस  मोहम्मद  ने  डिप्टी  किंग  के  फरमान  को  23 फरवरी  को  हस्ताक्षरित  किया  था .,2.3393368780695374e-51,2.4449702176140303e-51,7.503123925758638e-89
लेकिन  अब  आधुनिक  टेक्‍ नोलॉजी  की  वजह  से  दुनियाभर  में  कई  महिलाएं  सी - सेक्‍ शन  के  द्वारा  ही  शिशु  को  जन्‍ म  दे  रही  हैं ।,2.9221699739806384e-91,3.16159556918963e-91,9.772864240950584e-160
"अस्थाना  ने  कहा , मैं  ज्यादा  सूचनाएं  साझा  नहीं  कर  सकता , क्योंकि  यह  महत्वपूर्ण  जांच  है ।",5.695020234663452e-74,5.979557741142441e-74,3.379441841937033e-119
"इस  जहाज  को  किसने  मार  गिराया  था , यह  अब  तक  साबित  नहीं  हो  सका  है , लेकिन  कुछ  लोग  इसके  लिए  रवांडा  के  हूतू  चरमपंथियों  को  जिम्मेदार  ठहराते  हैं  जबकि  कुछ  का  मानना  है  कि  रवांडा  पैट्रिएक  फ्रंट  आरपीएफ) ने  ये  काम  किया  था ।",3.3932543933305566e-175,2.7994368629617865e-175,1.6659866282663184e-284
"मुख्यमंत्री  शिवराजसिंह  चौहान  ने  कहा  कि  विकास  के  साथ  ही  प्रदेशवासियों  के  जीवन  में  खुशियाँ  आयें , इस  दिशा  में  प्रदेश  सरकार  ने  हैपीनेस  मिनिस्ट्री  शुरू  करने  का  निर्णय  लिया  है ।",5.6887932260051835e-111,6.067320909643878e-111,6.505818828794636e-194
शरद  पवार  इस  गठबंधन  की  सरकार  बनाने  कोशिश  कर  रहे  थे .,1.8948119449356344e-37,1.966529467377755e-37,6.927125016172341e-72
और  टकराव  कैसे  टालें  की  जीवन  क्लेश  रहित  हो  जाए ।,8.603848390379784e-41,8.854433755253905e-41,1.442593061262423e-65
"अंतिम  रिपोर्ट  में  कहा  गया  है , अंसल  ने  हालांकि  14 अगस्त  2017 को  अपना  पासपोर्ट  जमा  कर  दिया  क्योंकि  वह  जानता  था  कि  उसके  खिलाफ  प्रतिकूल  आदेश  पारित  किया  जा  सकता  है ।",2.9224830176260907e-115,3.2279865414827505e-115,8.528220871488676e-208
लोगों  का  प्रवेश  दरगाह  में  वर्जित  रहेगा .,5.941731076682446e-27,6.086186863242771e-27,9.719285634860759e-48
अमेरिका  के  राष्ट्रपति  डोनाल्ड  ट्रंप  ने  मंगलवार  को  कहा  कि  होंडुरास  से  अमेरिका  की  ओर  बढ़  रहे  हजारों  शरणार्थियों  के  काफिले  में  आतंकवादी  भी  शामिल  हो  सकते  हैं ।,1.0377522031019122e-89,1.124060317946719e-89,3.1468443368930852e-170
शनि  को  मनाने  के  लिए  शनि  प्रदोष  व्रत  बहुत  फलदायी  है ।,4.1485325382812e-41,4.2995509903718353e-41,1.2657173311899932e-70
वह  घर  पर  ही  था ।,7.616434052904396e-15,7.760145731124115e-15,1.8058431621462205e-35
फिल्म  के  प्रोमो  में  दिखाए  गए  चरित्र  एकदम  आम  जिंदगी  से  लगते  हैं ।,2.0966853160590067e-46,2.1882341066670714e-46,1.4577563720238413e-82
सेना  नियंत्रण  रेखा  पर  पाकिस्तानी  गोलाबारी  का  जवाब  देने  में  एक  सूझ  बूझ  भरी  रणनीति  के  तहत  काम  कर  रही  है . A,5.093838990847104e-78,5.449756236868455e-78,1.427239172706187e-136
सोहन  लाल  द्विवेदी  की  कविताओं  में  वो  भाव  हुआ  करते  थे  जिनके  हरिवंशराय  बच्चन’ भी  कायल  हो  जाते  थे ।,4.827673215254974e-75,4.846557581782634e-75,1.8765087633238073e-119
फिल्म  100 करोड़  क्लब  में  शामिल  होगी  या  नहीं ?,4.793893531836841e-32,4.945227830644338e-32,1.8200479545471643e-60
"फोटो  से  पता  चल  रहा  है  कि  जब  यह  फोटो  क्लिक  की  जा  रही  थी , उन्हें  इस  बात  का  बिल्कुल  भी  नहीं  पता  था  कि  वह  भी  कैमरे  में  कैद  हो  रहे  हैं .",1.3991675918408487e-106,1.555053132878812e-106,1.238738661863262e-212
बीआरए  बिहार  विश्वविद्यालय  में  स्नातक  में  एडमिशन  को  लेकर  आठ  सितंबर  को  होने  वाली  प्रवेश  परीक्षा  स्थगित  कर  दी  गई  है ।,2.520710607653955e-69,2.687577449369573e-69,6.33845151883186e-130
एक  सप्ताह  तक  हुई  मूसलाधार  बारिश  से  चेन्नई  व  चेन्नई  के  अन्य  इलाके  व  आंध्र  प्रदेश  पानी - पानी  हो  गया ।,2.143867073961988e-68,2.2942726203649753e-68,5.023090148390521e-131
लेकिन  जब  रणवीर  सिंह  से  इस  बारे  में  पूछा  गया  तो  उन्होनें  इस  मामले  में  चुप्पी  साध  ली ।,4.923726907364874e-59,5.217838348576112e-59,1.9253897056487951e-112
बाड़मेर .,6.371786909298716e-08,6.408810065353853e-08,1.791952662828686e-12
लॉकडाउन  को  लेकर  गैस  की  बुकिंग  में  रोजाना  20 - 30 प्रतिशत  इजाफा  होने  से  गैस  एजेंसियों  पर  बैकलॉग  इन  दिनों  46 हजार  का  आंकड़ा  पार  कर  गया  है ।,5.055584059341341e-97,5.531261524890508e-97,1.362217705550795e-177
"UK Board class 12 th Results 2019 उत्तराखंड  बोर्ड  ऑफ  स्कूल  एजुकेशन  यूबीएसई) ने  कक्षा  12 वीं  बोर्ड  के  परीक्षा  आज  यानी  30 मई , 2019 को  जारी  कर  दिए  हैं ।",2.024081299104262e-129,1.9907416963848024e-129,4.871893225098047e-198
आज  विधान  भवन  सहित  आसपास  के  क्षेत्रों  में  रंग  खेला  गया ।,3.004262675658114e-38,3.1181475101686425e-38,3.869904748921863e-71
जिसके  बाद  अक्षय  ने  अपनी  शादीशुदा  लाइफ  और  परिवार  को  बचाने  के  लिए  प्रियंका  के  साथ  कभी  काम  न  करने  की  कसम  खाई  थी ।,3.1052442019493617e-76,3.352588472061995e-76,2.675980088670688e-147
महात्मा  गांधी  को  भारत  रत्न  देने  संबंधी  ये  याचिका  ऐसे  समय  पर  दायर  की  गई  थी  जब  वैचारिक  रूप  से  उनके  खिलाफ  रहे  वीडी  सावरकर  को  भारत  रत्न  देने  की  मांग  भी  उठ  रही  है ।,2.562391991511768e-115,2.8567087793881403e-115,9.620184562202056e-214
"इस  पर  रश्मि  ने  सही  जवाब  दिया , लेकिन  अमिताभ  अभिषेक  की  आवाज  नहीं  पहचान  पाए .",5.091522553529292e-63,5.349616430322401e-63,1.7012817316143173e-107
विकास  के  नाम  पर  लोगों  को  ठगती  रहीं ।,4.4157724302273995e-28,4.28887913552782e-28,9.63420563551391e-53
प्रापर्टी  डीलर  के  स्वजन  ने  बताया  कि  एक  बदमाश  ने  मास्क  के  साथ  हेलमेट  पहना  हुआ  था ।,2.583083448430995e-57,2.7277521167447827e-57,8.1130154742039015e-106
एक्सपर्ट  ने  माना  है  कि  यह  बच्चों  समेत  युवाओं  के  लिए  भी  घातक  है ।,3.10645553856912e-42,3.253872873446125e-42,1.8106839188877867e-87
साइबर  सेल  की  टीम  ने  उसे  नोएडा  से  गिरफ्तार  किया  है .,5.513199136211876e-35,5.722168209260474e-35,9.698215146202244e-71
हेशाम  शरफ़  ने  ट्रम्प  के  व्यवहार  को  राष्ट्रपति  चुनाव  के  प्रचार  के  दौरान  दिए  गए  उनके  वादों  से  विरोधाभासी  बताते  हुए  कहा  कि  ट्रम्प  ने  अपने  प्रचार  के  दौरान  सऊदियों  पर  हमला  करते  हुए  उन्हें  11 सितंबर  2001 की  घटना  का  ज़िम्मेदार  कहा  था ।,1.3138066295028202e-150,1.2662893551918417e-150,2.1451421874386046e-265
यही  अमरता  होगी .,5.545708088673048e-16,5.584662386967586e-16,1.2749921805223525e-24
यद्यापि  मुस्कान  उसके  चेहरे  से  कोसों  दूर  जा  चुकी  थी ।,2.2027655256805206e-42,1.8963835113138444e-42,4.661977442176512e-66
शेयर  बाजार  में  शाम  के  पहर  तक  बीएसई  हेल्थकेयर  198 अंकों  की  बढत  के  साथ  बंद  हुआ  है ।,1.692089648302599e-64,1.783318055132619e-64,1.5711810525055065e-111
इस  तरह  वे  छोटे - छोटे  से  साधन  से  आगे  बढ़ने  और  काम  करते  रहने  के  लिए  प्रोत्साहित  करते  हैं ।,8.136476156056817e-61,8.683922679856736e-61,6.4405004871535116e-124
इस  दौरान  वे  दिल्ली  में  थे ।,6.92402460671056e-18,7.076661328895076e-18,2.795829948523521e-41
आलू  में  भरपूर  मात्रा  में  फाइबर  की  मात्रा  होती  है .,2.629271670139318e-34,2.719878790136484e-34,1.667202057675259e-64
संभव  है  कि  किसी  में  अहंकार  अधिक  हो ।,3.327038550414642e-25,3.420273918878407e-25,1.2614764149663209e-52
वक्रोक्तिजीवित  में  वक्रोक्ति  को  ही  काव्य  की  आत्मा  माना  गया  है  जिसका  और  आचार्यों  ने  खंडन  किया  है ।,1.233903115637278e-64,1.0462761937622215e-64,8.67917725440541e-111
- चलते  वाहनों  से  चोरी  और  चालकों  के  साथ  वारदात  के  प्रयास  ने  बढ़ाई  चिंता  शाजापुर  नईदुनिया  प्रतिनिधि) ।,1.0844406152568938e-62,1.1489150491058096e-62,4.572848054829812e-112
"लेकिन  भारत  की  राजनीति  में  ज्‍ योति  बासु  के  समय  में  एक  दौर  ऐसा  भी  था , जब  कुछ  राज्यों  में  लेफ्ट  विचार  धारा  वाली  पार्टियों  का  बोलबाला  था ।",8.2238139556045e-106,8.904341681127176e-106,4.72524734727542e-183
ऐसे  में  मेकर्स  चाहते  हैं  कि  फिल्म  की  टीज़र  या  फर्स्ट  लुक  के  पहले  सलमान  का  कोई  भी  लुक  सामने  आकर  फिल्म  की  एक्साइटमेंट  ना  खराब  कर  दे ।,5.704421130961328e-94,6.190377434630979e-94,1.540291484764048e-171
इस  दौरान  उम्मीदवारों  के  चयन  के  लिए  उम्र  की  सीमा  तय  करने  को  लेकर  चर्चा  हुई ।,1.8005798894122516e-47,1.8983011818272188e-47,1.2104363751698458e-99
